"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1:68" "P04" 2611978 "Run1" 14 "25%" "0" 0 4 0 1 0.21769
"1:69" "P04" 2636482 "Run1" 15 "100%" "3" 1 0 22 1 0.266332
"1:70" "P04" 2662490 "Run1" 16 "25%" "2" 1 0 15 1 0.311026
"1:71" "P04" 2686922 "Run1" 17 "0%" "0" 0 0 0 1 0.215306
"1:72" "P04" 2713121 "Run1" 18 "75%" "1" 1 0 7 1 0.256132
"1:73" "P04" 2812937 "Run2" 1 "50%" "0" 0 22 0 1 0.246431
"1:74" "P04" 2837553 "Run2" 2 "100%" "3" 1 0 22 1 0.338173
"1:75" "P04" 2865129 "Run2" 3 "75%" "0" 0 6 0 1 0.249569
"1:76" "P04" 2890265 "Run2" 4 "100%" "1" 1 0 8 1 0.277738
"1:77" "P04" 2914745 "Run2" 5 "100%" "2" 1 0 14 1 0.290876
"1:78" "P04" 2941561 "Run2" 6 "25%" "0" 0 5 0 1 0.234856
"1:79" "P04" 2966617 "Run2" 7 "0%" "0" 0 0 0 1 0.233707
"1:80" "P04" 2992793 "Run2" 8 "0%" "0" 0 0 0 1 0.232539
"1:81" "P04" 3015809 "Run2" 9 "25%" "3" 1 0 19 1 0.306743
"1:82" "P04" 3042001 "Run2" 10 "75%" "0" 0 18 0 1 0.238655
"1:83" "P04" 3067665 "Run2" 11 "50%" "0" 0 18 0 1 0.219434
"1:84" "P04" 3092041 "Run2" 12 "25%" "0" 0 18 0 1 0.230235
"1:85" "P04" 3118681 "Run2" 13 "50%" "1" 1 0 7 1 0.278808
"1:86" "P04" 3147081 "Run2" 14 "25%" "0" 0 2 0 1 0.202049
"1:87" "P04" 3172049 "Run2" 15 "75%" "0" 0 19 0 1 0.227516
"1:88" "P04" 3197657 "Run2" 16 "50%" "0" 0 4 0 1 0.264431
"1:89" "P04" 3221953 "Run2" 17 "0%" "0" 0 0 0 1 0.234623
"1:90" "P04" 3247369 "Run2" 18 "75%" "2" 1 0 10 1 0.326181
"1:91" "P04" 3346817 "Run3" 1 "0%" "0" 0 0 0 1 0.220473
"1:92" "P04" 3371601 "Run3" 2 "100%" "2" 1 0 13 1 0.311287
"1:93" "P04" 3395049 "Run3" 3 "50%" "0" 0 24 0 1 0.214579
"1:94" "P04" 3422553 "Run3" 4 "25%" "0" 0 9 0 1 0.232093
"1:95" "P04" 3447978 "Run3" 5 "0%" "0" 0 6 0 1 0.234606
"1:96" "P04" 3473873 "Run3" 6 "50%" "0" 0 8 0 1 0.216013
"1:97" "P04" 3499457 "Run3" 7 "25%" "0" 0 16 0 1 0.251048
"1:98" "P04" 3525209 "Run3" 8 "25%" "1" 1 0 5 1 0.294989
"1:99" "P04" 3549641 "Run3" 9 "100%" "1" 1 0 3 1 0.245957
"1:100" "P04" 3576481 "Run3" 10 "50%" "2" 1 0 10 1 0.274038
"1:101" "P04" 3601081 "Run3" 11 "50%" "0" 0 17 0 1 0.240211
"1:102" "P04" 3627497 "Run3" 12 "75%" "0" 0 17 0 1 0.236475
"1:103" "P04" 3652513 "Run3" 13 "25%" "0" 0 4 0 1 0.264565
"1:104" "P04" 3679737 "Run3" 14 "75%" "0" 0 4 0 1 0.242402
"1:105" "P04" 3703897 "Run3" 15 "75%" "0" 0 15 0 1 0.250257
"1:106" "P04" 3726473 "Run3" 16 "100%" "3" 1 0 23 1 0.316665
"1:107" "P04" 3749793 "Run3" 17 "75%" "3" 1 0 22 1 0.252675
"1:108" "P04" 3776841 "Run3" 18 "0%" "0" 0 4 0 1 0.26969
"1:109" "P05" 2096473 "Run1" 1 "0%" "0" 0 64 0 1 0.00796966
"1:110" "P05" 2121889 "Run1" 2 "50%" "0" 0 70 0 1 0.0081309
"1:111" "P05" 2147025 "Run1" 3 "50%" "0" 0 10 0 1 0.00878213
"1:112" "P05" 2172921 "Run1" 4 "0%" "0" 0 0 0 1 0.0123003
"1:113" "P05" 2199881 "Run1" 5 "25%" "0" 0 63 0 1 0.0102902
"1:114" "P05" 2224857 "Run1" 6 "100%" "2" 1 0 26 1 0.0100921
"1:115" "P05" 2248393 "Run1" 7 "25%" "1" 1 0 32 1 0.0108232
"1:116" "P05" 2273513 "Run1" 8 "0%" "0" 0 0 0 1 0.0121365
"1:117" "P05" 2296641 "Run1" 9 "100%" "3" 1 0 80 1 0.00969295
"1:118" "P05" 2322337 "Run1" 10 "50%" "0" 0 19 0 1 0.011457
"1:119" "P05" 2346393 "Run1" 11 "75%" "3" 1 0 89 1 0.00871059
"1:120" "P05" 2370761 "Run1" 12 "100%" "1" 1 0 27 1 0.0104902
"1:121" "P05" 2395945 "Run1" 13 "75%" "0" 0 81 0 1 0.012213
"1:122" "P05" 2419888 "Run1" 14 "75%" "0" 0 93 0 1 0.00951522
"1:123" "P05" 2443968 "Run1" 15 "25%" "0" 0 7 0 1 0.0115426
"1:124" "P05" 2468560 "Run1" 16 "25%" "0" 0 8 0 1 0.0129537
"1:125" "P05" 2491416 "Run1" 17 "75%" "0" 0 62 0 1 0.0108246
"1:126" "P05" 2517040 "Run1" 18 "50%" "2" 1 0 67 1 0.0109908
"1:127" "P05" 2616272 "Run2" 1 "50%" "0" 0 95 0 1 0.0109038
"1:128" "P05" 2639104 "Run2" 2 "25%" "0" 0 78 0 1 0.0101815
"1:129" "P05" 2662272 "Run2" 3 "50%" "1" 1 0 21 1 0.0115373
"1:130" "P05" 2691944 "Run2" 4 "0%" "0" 0 0 0 1 0.0145506
"1:131" "P05" 2718624 "Run2" 5 "50%" "0" 0 25 0 1 0.0123095
"1:132" "P05" 2742744 "Run2" 6 "25%" "0" 0 27 0 1 0.0132017
"1:133" "P05" 2768072 "Run2" 7 "75%" "0" 0 89 0 1 0.0110304
"1:134" "P05" 2792768 "Run2" 8 "75%" "0" 0 72 0 1 0.013766
"1:135" "P05" 2816400 "Run2" 9 "25%" "0" 0 6 0 1 0.0138976
"1:136" "P05" 2839920 "Run2" 10 "100%" "2" 1 0 67 1 0.0133436
"1:137" "P05" 2865368 "Run2" 11 "100%" "1" 1 0 16 1 0.0145391
"1:138" "P05" 2893776 "Run2" 12 "0%" "0" 0 0 0 1 0.0104056
"1:139" "P05" 2919024 "Run2" 13 "25%" "3" 1 0 100 1 0.0174845
"1:140" "P05" 2943352 "Run2" 14 "0%" "0" 0 12 0 1 0.0136886
"1:141" "P05" 2968280 "Run2" 15 "75%" "0" 0 9 0 1 0.0141992
"1:142" "P05" 2994304 "Run2" 16 "100%" "3" 1 0 85 1 0.00968247
"1:143" "P05" 3019384 "Run2" 17 "50%" "0" 0 9 0 1 0.0143454
"1:144" "P05" 3041304 "Run2" 18 "75%" "2" 1 0 60 1 0.0125901
"1:145" "P05" 3140440 "Run3" 1 "50%" "0" 0 72 0 1 0.0146434
"1:146" "P05" 3164664 "Run3" 2 "25%" "0" 0 13 0 1 0.0183156
"1:147" "P05" 3187880 "Run3" 3 "25%" "0" 0 82 0 1 0.0194384
"1:148" "P05" 3212600 "Run3" 4 "75%" "0" 0 74 0 1 0.0210735
"1:149" "P05" 3236920 "Run3" 5 "50%" "3" 1 0 96 1 0.0145768
"1:150" "P05" 3262344 "Run3" 6 "100%" "2" 1 0 60 1 0.0119905
"1:151" "P05" 3287976 "Run3" 7 "75%" "1" 1 0 34 1 0.0190631
"1:152" "P05" 3315728 "Run3" 8 "50%" "0" 0 19 0 1 0.0202663
"1:153" "P05" 3341520 "Run3" 9 "0%" "0" 0 0 0 1 0.0215671
"1:154" "P05" 3367680 "Run3" 10 "25%" "0" 0 0 0 1 0.0216078
"1:155" "P05" 3391832 "Run3" 11 "75%" "0" 0 61 0 1 0.0219499
"1:156" "P05" 3417928 "Run3" 12 "25%" "2" 1 0 71 1 0.015257
"1:157" "P05" 3444000 "Run3" 13 "0%" "0" 0 0 0 1 0.0219869
"1:158" "P05" 3469736 "Run3" 14 "100%" "3" 1 0 86 1 0.0118415
"1:159" "P05" 3495952 "Run3" 15 "50%" "0" 0 93 0 1 0.0130214
"1:160" "P05" 3520192 "Run3" 16 "100%" "1" 1 0 9 1 0.01386
"1:161" "P05" 3545535 "Run3" 17 "75%" "0" 0 91 0 1 0.0147977
"1:162" "P05" 3570023 "Run3" 18 "0%" "0" 0 0 0 1 0.0163414
"1:163" "P06" 2481837 "Run1" 1 "75%" "0" 0 60 0 1 0.0253967
"1:164" "P06" 2510925 "Run1" 2 "50%" "3" 1 0 67 1 0.040369
"1:165" "P06" 2537990 "Run1" 3 "100%" "2" 1 0 55 1 0.0272035
"1:166" "P06" 2563677 "Run1" 4 "75%" "0" 0 57 0 1 0.0237866
"1:167" "P06" 2599501 "Run1" 5 "50%" "0" 0 0 0 1 0.0239567
"1:168" "P06" 2634525 "Run1" 6 "50%" "0" 0 34 0 1 0.0285884
"1:169" "P06" 2661021 "Run1" 7 "75%" "1" 1 0 26 1 0.0278869
"1:170" "P06" 2688462 "Run1" 8 "75%" "0" 0 28 0 1 0.0244561
"1:171" "P06" 2714773 "Run1" 9 "25%" "0" 0 61 0 1 0.027013
"1:172" "P06" 2743965 "Run1" 10 "25%" "0" 0 58 0 1 0.0331169
"1:173" "P06" 2769837 "Run1" 11 "0%" "0" 0 40 0 1 0.0288628
"1:174" "P06" 2796333 "Run1" 12 "0%" "0" 0 36 0 1 0.0243327
"1:175" "P06" 2824965 "Run1" 13 "50%" "0" 0 25 0 1 0.0273092
"1:176" "P06" 2849821 "Run1" 14 "100%" "3" 1 0 70 1 0.0630747
"1:177" "P06" 2879469 "Run1" 15 "0%" "0" 0 31 0 1 0.0188576
"1:178" "P06" 2906717 "Run1" 16 "25%" "0" 0 0 0 1 0.0242916
"1:179" "P06" 2934638 "Run1" 17 "25%" "2" 1 0 35 1 0.0276148
"1:180" "P06" 2957605 "Run1" 18 "100%" "1" 1 0 23 1 0.0202563
"1:181" "P06" 3062885 "Run2" 1 "0%" "0" 0 0 0 1 0.0153984
"1:182" "P06" 3088189 "Run2" 2 "50%" "0" 0 20 0 1 0.019218
"1:183" "P06" 3112260 "Run2" 3 "25%" "0" 0 13 0 1 0.0170675
"1:184" "P06" 3137669 "Run2" 4 "75%" "2" 1 0 47 1 0.0233711
"1:185" "P06" 3164597 "Run2" 5 "50%" "1" 1 0 18 1 0.0206436
"1:186" "P06" 3191284 "Run2" 6 "75%" "0" 0 18 0 1 0.0142507
"1:187" "P06" 3216692 "Run2" 7 "25%" "0" 0 15 0 1 0.0231726
"1:188" "P06" 3243988 "Run2" 8 "100%" "1" 1 0 14 1 0.0264241
"1:189" "P06" 3268556 "Run2" 9 "100%" "2" 1 0 46 1 0.0231164
"1:190" "P06" 3294732 "Run2" 10 "0%" "0" 0 0 0 1 0.0217988
"1:191" "P06" 3318932 "Run2" 11 "100%" "3" 1 0 76 1 0.0318773
"1:192" "P06" 3344868 "Run2" 12 "25%" "0" 0 26 0 1 0.0200984
"1:193" "P06" 3371116 "Run2" 13 "50%" "0" 0 58 0 1 0.0232511
"1:194" "P06" 3397220 "Run2" 14 "0%" "0" 0 22 0 1 0.0232665
"1:195" "P06" 3421276 "Run2" 15 "50%" "0" 0 56 0 1 0.0167124
"1:196" "P06" 3445020 "Run2" 16 "25%" "3" 1 0 71 1 0.0224399
"1:197" "P06" 3467316 "Run2" 17 "75%" "0" 0 69 0 1 0.0180369
"1:198" "P06" 3489996 "Run2" 18 "75%" "0" 0 75 0 1 0.0183648
"1:199" "P06" 3587709 "Run3" 1 "50%" "0" 0 66 0 1 0.0261228
"1:200" "P06" 3619260 "Run3" 2 "50%" "2" 1 0 67 1 0.0230557
"1:201" "P06" 3645068 "Run3" 3 "100%" "3" 1 0 89 1 0.0257601
"1:202" "P06" 3668748 "Run3" 4 "100%" "1" 1 0 15 1 0.02276
"1:203" "P06" 3692740 "Run3" 5 "25%" "0" 0 61 0 1 0.0227596
"1:204" "P06" 3717324 "Run3" 6 "25%" "1" 1 0 18 1 0.0220422
"1:205" "P06" 3742292 "Run3" 7 "0%" "0" 0 63 0 1 0.019294
"1:206" "P06" 3770756 "Run3" 8 "100%" "2" 1 0 35 1 0.0204725
"1:207" "P06" 3795036 "Run3" 9 "25%" "0" 0 83 0 1 0.0193697
"1:208" "P06" 3819140 "Run3" 10 "50%" "0" 0 63 0 1 0.0219462
"1:209" "P06" 3845228 "Run3" 11 "75%" "0" 0 87 0 1 0.0191416
"1:210" "P06" 3869388 "Run3" 12 "0%" "0" 0 37 0 1 0.0264001
"1:211" "P06" 3893420 "Run3" 13 "25%" "0" 0 57 0 1 0.0220251
"1:212" "P06" 3918668 "Run3" 14 "0%" "0" 0 37 0 1 0.0225255
"1:213" "P06" 3944236 "Run3" 15 "75%" "0" 0 33 0 1 0.0228864
"1:214" "P06" 3969476 "Run3" 16 "75%" "3" 1 0 88 1 0.027141
"1:215" "P06" 3993220 "Run3" 17 "50%" "0" 0 81 0 1 0.0233385
"1:216" "P06" 4015980 "Run3" 18 "75%" "0" 0 65 0 1 0.0219835
"1:217" "P07" 2157860 "Run1" 1 "25%" "1" 1 0 3 1 0.024186
"1:218" "P07" 2185716 "Run1" 2 "75%" "0" 0 27 0 1 0.0224006
"1:219" "P07" 2213852 "Run1" 3 "100%" "3" 1 0 86 1 0.0268928
"1:220" "P07" 2241660 "Run1" 4 "75%" "0" 0 64 0 1 0.0252834
"1:221" "P07" 2267204 "Run1" 5 "50%" "0" 0 22 0 1 0.0256735
"1:222" "P07" 2293180 "Run1" 6 "75%" "3" 1 0 87 1 0.0432461
"1:223" "P07" 2320276 "Run1" 7 "25%" "0" 0 36 0 1 0.0231475
"1:224" "P07" 2347748 "Run1" 8 "50%" "2" 1 0 53 1 0.0277914
"1:225" "P07" 2375740 "Run1" 9 "50%" "0" 0 79 0 1 0.0275325
"1:226" "P07" 2402804 "Run1" 10 "100%" "1" 1 0 0 1 0.0203955
"1:227" "P07" 2431860 "Run1" 11 "0%" "0" 0 63 0 1 0.022934
"1:228" "P07" 2457340 "Run1" 12 "0%" "0" 0 58 0 1 0.0256965
"1:229" "P07" 2482661 "Run1" 13 "25%" "0" 0 70 0 1 0.0241213
"1:230" "P07" 2506828 "Run1" 14 "100%" "2" 1 0 53 1 0.047816
"1:231" "P07" 2532764 "Run1" 15 "50%" "0" 0 61 0 1 0.0206916
"1:232" "P07" 2559308 "Run1" 16 "0%" "0" 0 23 0 1 0.0245468
"1:233" "P07" 2583756 "Run1" 17 "25%" "0" 0 41 0 1 0.0216103
"1:234" "P07" 2607252 "Run1" 18 "75%" "0" 0 68 0 1 0.0292391
"1:235" "P07" 2704004 "Run2" 1 "0%" "0" 0 58 0 1 0.0169207
"1:236" "P07" 2728572 "Run2" 2 "0%" "0" 0 36 0 1 0.0171149
"1:237" "P07" 2753324 "Run2" 3 "25%" "0" 0 70 0 1 0.0188701
"1:238" "P07" 2778372 "Run2" 4 "75%" "0" 0 31 0 1 0.0215232
"1:239" "P07" 2804979 "Run2" 5 "75%" "1" 1 0 12 1 0.0272013
"1:240" "P07" 2829515 "Run2" 6 "50%" "0" 0 64 0 1 0.0221034
"1:241" "P07" 2851243 "Run2" 7 "50%" "0" 0 54 0 1 0.0311322
"1:242" "P07" 2876179 "Run2" 8 "100%" "1" 1 0 6 1 0.0274935
"1:243" "P07" 2898227 "Run2" 9 "25%" "0" 0 68 0 1 0.0225271
"1:244" "P07" 2922907 "Run2" 10 "100%" "3" 1 0 88 1 0.0728084
"1:245" "P07" 2948907 "Run2" 11 "50%" "3" 1 0 87 1 0.0676212
"1:246" "P07" 2972451 "Run2" 12 "100%" "2" 1 0 75 1 0.034098
"1:247" "P07" 2999459 "Run2" 13 "0%" "0" 0 30 0 1 0.0308948
"1:248" "P07" 3027379 "Run2" 14 "75%" "0" 0 94 0 1 0.10181
"1:249" "P07" 3050987 "Run2" 15 "75%" "0" 0 78 0 1 0.0271245
"1:250" "P07" 3073459 "Run2" 16 "25%" "0" 0 55 0 1 0.0244481
"1:251" "P07" 3098435 "Run2" 17 "50%" "0" 0 89 0 1 0.0387194
"1:252" "P07" 3120531 "Run2" 18 "25%" "2" 1 0 69 1 0.0421301
"1:253" "P07" 3220187 "Run3" 1 "25%" "3" 1 0 85 1 0.0460418
"1:254" "P07" 3243787 "Run3" 2 "50%" "1" 1 0 12 1 0.0220189
"1:255" "P07" 3265515 "Run3" 3 "50%" "0" 0 54 0 1 0.0185102
"1:256" "P07" 3290683 "Run3" 4 "25%" "0" 0 83 0 1 0.0309292
"1:257" "P07" 3315659 "Run3" 5 "0%" "0" 0 28 0 1 0.0196459
"1:258" "P07" 3342012 "Run3" 6 "100%" "3" 1 0 88 1 0.129859
"1:259" "P07" 3369779 "Run3" 7 "0%" "0" 0 46 0 1 0.0185003
"1:260" "P07" 3395115 "Run3" 8 "75%" "0" 0 66 0 1 0.0241518
"1:261" "P07" 3418243 "Run3" 9 "100%" "2" 1 0 56 1 0.0288645
"1:262" "P07" 3443587 "Run3" 10 "75%" "0" 0 89 0 1 0.10471
"1:263" "P07" 3466083 "Run3" 11 "25%" "0" 0 63 0 1 0.0238972
"1:264" "P07" 3489939 "Run3" 12 "75%" "0" 0 54 0 1 0.0208854
"1:265" "P07" 3513371 "Run3" 13 "0%" "0" 0 20 0 1 0.0240679
"1:266" "P07" 3537051 "Run3" 14 "50%" "0" 0 86 0 1 0.0284527
"1:267" "P07" 3561508 "Run3" 15 "25%" "0" 0 31 0 1 0.0220974
"1:268" "P07" 3588684 "Run3" 16 "75%" "2" 1 0 63 1 0.0255351
"1:269" "P07" 3610723 "Run3" 17 "50%" "0" 0 64 0 1 0.0203534
"1:270" "P07" 3634403 "Run3" 18 "100%" "1" 1 0 13 1 0.0254043
"1:271" "P08" 2016017 "Run1" 1 "100%" "1" 1 0 47 1 0.0100335
"1:272" "P08" 2042081 "Run1" 2 "50%" "0" 0 53 0 1 0.0122251
"1:273" "P08" 2064865 "Run1" 3 "50%" "0" 0 52 0 1 0.0142011
"1:274" "P08" 2088377 "Run1" 4 "100%" "2" 1 0 47 1 0.0105747
"1:275" "P08" 2111561 "Run1" 5 "50%" "0" 0 53 0 1 0.0122665
"1:276" "P08" 2134969 "Run1" 6 "100%" "3" 1 0 53 1 0.0107725
"1:277" "P08" 2159353 "Run1" 7 "0%" "0" 0 52 0 1 0.0304182
"1:278" "P08" 2183057 "Run1" 8 "75%" "0" 0 53 0 1 0.0172745
"1:279" "P08" 2206129 "Run1" 9 "75%" "0" 0 53 0 1 0.0158525
"1:280" "P08" 2231025 "Run1" 10 "50%" "2" 1 0 46 1 0.0123233
"1:281" "P08" 2255065 "Run1" 11 "25%" "0" 0 53 0 1 0.00930031
"1:282" "P08" 2278305 "Run1" 12 "25%" "0" 0 53 0 1 0.00996861
"1:283" "P08" 2300721 "Run1" 13 "0%" "0" 0 53 0 1 0.0159226
"1:284" "P08" 2325193 "Run1" 14 "75%" "1" 1 0 46 1 0.0193331
"1:285" "P08" 2350497 "Run1" 15 "25%" "0" 0 53 0 1 0.0132324
"1:286" "P08" 2375057 "Run1" 16 "75%" "0" 0 53 0 1 0.01381
"1:287" "P08" 2398001 "Run1" 17 "25%" "3" 1 0 52 1 0.0183894
"1:288" "P08" 2421721 "Run1" 18 "0%" "0" 0 53 0 1 0.0236291
"1:289" "P08" 2520033 "Run2" 1 "50%" "1" 1 0 47 1 0.0136101
"1:290" "P08" 2543593 "Run2" 2 "0%" "0" 0 52 0 1 0.0141349
"1:291" "P08" 2567761 "Run2" 3 "25%" "0" 0 52 0 1 0.0179921
"1:292" "P08" 2590081 "Run2" 4 "75%" "0" 0 53 0 1 0.020126
"1:293" "P08" 2614641 "Run2" 5 "75%" "0" 0 53 0 1 0.0209031
"1:294" "P08" 2639033 "Run2" 6 "25%" "0" 0 53 0 1 0.017652
"1:295" "P08" 2662889 "Run2" 7 "75%" "3" 1 0 52 1 0.0183075
"1:296" "P08" 2686585 "Run2" 8 "0%" "0" 0 52 0 1 0.00855626
"1:297" "P08" 2711009 "Run2" 9 "100%" "3" 1 0 52 1 0.0124846
"1:298" "P08" 2734025 "Run2" 10 "50%" "0" 0 53 0 1 0.0110655
"1:299" "P08" 2758281 "Run2" 11 "100%" "2" 1 0 53 1 0.0175377
"1:300" "P08" 2780905 "Run2" 12 "0%" "0" 0 52 0 1 0.0102867
"1:301" "P08" 2804625 "Run2" 13 "100%" "1" 1 0 48 1 0.0134888
"1:302" "P08" 2829417 "Run2" 14 "25%" "0" 0 53 0 1 0.0119419
"1:303" "P08" 2855137 "Run2" 15 "50%" "0" 0 53 0 1 0.0111028
"1:304" "P08" 2878528 "Run2" 16 "50%" "0" 0 52 0 1 0.0199909
"1:305" "P08" 2903268 "Run2" 17 "75%" "0" 0 54 0 1 0.0114449
"1:306" "P08" 2925636 "Run2" 18 "25%" "2" 1 0 54 1 0.0139051
"1:307" "P08" 3023600 "Run3" 1 "100%" "1" 1 0 48 1 0.0145922
"1:308" "P08" 3050656 "Run3" 2 "75%" "0" 0 56 0 1 0.0113774
"1:309" "P08" 3075412 "Run3" 3 "0%" "0" 0 54 0 1 0.0143732
"1:310" "P08" 3099536 "Run3" 4 "75%" "0" 0 52 0 1 0.0124926
"1:311" "P08" 3123120 "Run3" 5 "25%" "1" 1 0 48 1 0.0138044
"1:312" "P08" 3146625 "Run3" 6 "50%" "0" 0 52 0 1 0.0103697
"1:313" "P08" 3169856 "Run3" 7 "50%" "0" 0 52 0 1 0.0176829
"1:314" "P08" 3193176 "Run3" 8 "100%" "3" 1 0 53 1 0.0202192
"1:315" "P08" 3216192 "Run3" 9 "0%" "0" 0 52 0 1 0.00808301
"1:316" "P08" 3238824 "Run3" 10 "25%" "0" 0 52 0 1 0.012253
"1:317" "P08" 3262616 "Run3" 11 "0%" "0" 0 54 0 1 0.00950969
