"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1:33" "P02" 4881174 "Run2" 15 "25%" "2" 1 0 37 1 0.0213228
"1:34" "P02" 4905278 "Run2" 16 "0%" "0" 0 3 0 1 0.0241473
"1:35" "P02" 4926494 "Run2" 17 "75%" "0" 0 58 0 1 0.0216582
"1:36" "P02" 4952526 "Run2" 18 "25%" "0" 0 2 0 1 0.021328
"1:37" "P02" 5052134 "Run3" 1 "0%" "0" 0 3 0 1 0.022499
"1:38" "P02" 5075726 "Run3" 2 "75%" "0" 0 19 0 1 0.0203607
"1:39" "P02" 5099654 "Run3" 3 "75%" "0" 0 7 0 1 0.0220291
"1:40" "P02" 5123382 "Run3" 4 "100%" "2" 1 0 27 1 0.0213676
"1:41" "P02" 5149022 "Run3" 5 "25%" "0" 0 3 0 1 0.0215449
"1:42" "P02" 5173694 "Run3" 6 "100%" "1" 1 0 11 1 0.0214515
"1:43" "P02" 5199758 "Run3" 7 "0%" "0" 0 2 0 1 0.0233913
"1:44" "P02" 5225798 "Run3" 8 "50%" "0" 0 4 0 1 0.0247314
"1:45" "P02" 5248606 "Run3" 9 "50%" "2" 1 0 24 1 0.0250644
"1:46" "P02" 5277190 "Run3" 10 "100%" "3" 1 0 57 1 0.0248567
"1:47" "P02" 5298335 "Run3" 11 "75%" "3" 1 0 55 1 0.0215432
"1:48" "P02" 5322846 "Run3" 12 "25%" "1" 1 0 6 1 0.0265124
"1:49" "P02" 5345526 "Run3" 13 "25%" "0" 0 57 0 1 0.0282404
"1:50" "P02" 5368894 "Run3" 14 "50%" "0" 0 18 0 1 0.0285726
"1:51" "P02" 5392686 "Run3" 15 "75%" "0" 0 35 0 1 0.0285571
"1:52" "P02" 5415310 "Run3" 16 "25%" "0" 0 30 0 1 0.0269446
"1:53" "P02" 5442502 "Run3" 17 "0%" "0" 0 5 0 1 0.0252352
"1:54" "P02" 5464559 "Run3" 18 "50%" "0" 0 22 0 1 0.0254643
"1:55" "P18" 2387874 "Run1" 1 "0%" "0" 0 56 0 1 0.037396
"1:56" "P18" 2414114 "Run1" 2 "100%" "2" 1 0 46 1 0.0624207
"1:57" "P18" 2437746 "Run1" 3 "25%" "2" 1 0 45 1 0.058737
"1:58" "P18" 2464290 "Run1" 4 "50%" "0" 0 59 0 1 0.0516589
"1:59" "P18" 2488778 "Run1" 5 "25%" "0" 0 55 0 1 0.0543719
"1:60" "P18" 2514034 "Run1" 6 "75%" "0" 0 59 0 1 0.0537673
"1:61" "P18" 2540651 "Run1" 7 "50%" "3" 1 0 70 1 0.147307
"1:62" "P18" 2567354 "Run1" 8 "25%" "0" 0 45 0 1 0.0254783
"1:63" "P18" 2591250 "Run1" 9 "75%" "0" 0 63 0 1 0.0539819
"1:64" "P18" 2616154 "Run1" 10 "0%" "0" 0 46 0 1 0.0348922
"1:65" "P18" 2644026 "Run1" 11 "50%" "0" 0 63 0 1 0.0567576
"1:66" "P18" 2669466 "Run1" 12 "75%" "0" 0 46 0 1 0.0513847
"1:67" "P18" 2697546 "Run1" 13 "100%" "1" 1 0 24 1 0.0605718
"1:68" "P18" 2722531 "Run1" 14 "0%" "0" 0 47 0 1 0.0108683
"1:69" "P18" 2747466 "Run1" 15 "75%" "1" 1 0 44 1 0.0511363
"1:70" "P18" 2773114 "Run1" 16 "25%" "0" 0 67 0 1 0.0507862
"1:71" "P18" 2796978 "Run1" 17 "100%" "3" 1 0 76 1 0.111457
"1:72" "P18" 2822170 "Run1" 18 "50%" "0" 0 57 0 1 0.0144099
"1:73" "P18" 2922066 "Run2" 1 "25%" "0" 0 43 0 1 0.0119066
"1:74" "P18" 2945562 "Run2" 2 "75%" "0" 0 57 0 1 0.0180766
"1:75" "P18" 2970474 "Run2" 3 "75%" "0" 0 47 0 1 0.0363284
"1:76" "P18" 2993546 "Run2" 4 "25%" "0" 0 48 0 1 0.0455828
"1:77" "P18" 3020722 "Run2" 5 "0%" "0" 0 42 0 1 0.0283936
"1:78" "P18" 3044458 "Run2" 6 "0%" "0" 0 46 0 1 0.0602219
"1:79" "P18" 3069569 "Run2" 7 "100%" "1" 1 0 45 1 0.049694
"1:80" "P18" 3094313 "Run2" 8 "0%" "0" 0 47 0 1 0.0127667
"1:81" "P18" 3120833 "Run2" 9 "50%" "0" 0 57 0 1 0.0527979
"1:82" "P18" 3146778 "Run2" 10 "100%" "2" 1 0 52 1 0.0454022
"1:83" "P18" 3171649 "Run2" 11 "75%" "3" 1 0 59 1 0.070736
"1:84" "P18" 3193762 "Run2" 12 "25%" "1" 1 0 47 1 0.0403052
"1:85" "P18" 3217337 "Run2" 13 "50%" "0" 0 46 0 1 0.0375311
"1:86" "P18" 3242737 "Run2" 14 "75%" "0" 0 63 0 1 0.0394321
"1:87" "P18" 3267233 "Run2" 15 "25%" "0" 0 47 0 1 0.038657
"1:88" "P18" 3291753 "Run2" 16 "50%" "2" 1 0 58 1 0.0487051
"1:89" "P18" 3318537 "Run2" 17 "100%" "3" 1 0 71 1 0.0437688
"1:90" "P18" 3344753 "Run2" 18 "50%" "0" 0 71 0 1 0.0401081
"1:91" "P18" 3448617 "Run3" 1 "0%" "0" 0 47 0 1 0.0167796
"1:92" "P18" 3474753 "Run3" 2 "25%" "0" 0 54 0 1 0.0232211
"1:93" "P18" 3498657 "Run3" 3 "50%" "0" 0 44 0 1 0.0336585
"1:94" "P18" 3526049 "Run3" 4 "100%" "1" 1 0 46 1 0.0286343
"1:95" "P18" 3549281 "Run3" 5 "75%" "2" 1 0 57 1 0.0507444
"1:96" "P18" 3574721 "Run3" 6 "75%" "0" 0 57 0 1 0.0301982
"1:97" "P18" 3600193 "Run3" 7 "25%" "0" 0 47 0 1 0.0314858
"1:98" "P18" 3627737 "Run3" 8 "0%" "0" 0 46 0 1 0.031394
"1:99" "P18" 3654618 "Run3" 9 "75%" "0" 0 75 0 1 0.0389416
"1:100" "P18" 3678681 "Run3" 10 "50%" "1" 1 0 46 1 0.0365035
"1:101" "P18" 3702577 "Run3" 11 "75%" "0" 0 46 0 1 0.0390913
"1:102" "P18" 3726833 "Run3" 12 "50%" "0" 0 68 0 1 0.0355583
"1:103" "P18" 3755593 "Run3" 13 "0%" "0" 0 48 0 1 0.0257104
"1:104" "P18" 3780833 "Run3" 14 "25%" "3" 1 0 76 1 0.0943435
"1:105" "P18" 3804985 "Run3" 15 "50%" "0" 0 60 0 1 0.0196633
"1:106" "P18" 3828337 "Run3" 16 "25%" "0" 0 47 0 1 0.0153919
"1:107" "P18" 3853281 "Run3" 17 "100%" "3" 1 0 69 1 0.0502062
"1:108" "P18" 3878689 "Run3" 18 "100%" "2" 1 0 55 1 0.0559621
"1:109" "P23" 1736975 "Run1" 1 "75%" "0" 0 9 0 1 0.0331562
"1:110" "P23" 1765447 "Run1" 2 "100%" "1" 1 0 0 1 0.0505883
"1:111" "P23" 1792535 "Run1" 3 "25%" "0" 0 72 0 1 0.0461788
"1:112" "P23" 1820647 "Run1" 4 "25%" "2" 1 0 8 1 0.047257
"1:113" "P23" 1845767 "Run1" 5 "75%" "0" 0 81 0 1 0.041507
"1:114" "P23" 1869911 "Run1" 6 "25%" "0" 0 66 0 1 0.0453555
"1:115" "P23" 1895111 "Run1" 7 "50%" "0" 0 72 0 1 0.039895
"1:116" "P23" 1923335 "Run1" 8 "75%" "1" 1 0 8 1 0.0457478
"1:117" "P23" 1950087 "Run1" 9 "0%" "0" 0 90 0 1 0.0454617
"1:118" "P23" 1977039 "Run1" 10 "25%" "0" 0 98 0 1 0.0351102
"1:119" "P23" 2002927 "Run1" 11 "50%" "0" 0 93 0 1 0.0350103
"1:120" "P23" 2029303 "Run1" 12 "50%" "0" 0 17 0 1 0.0437245
"1:121" "P23" 2054791 "Run1" 13 "75%" "0" 0 97 0 1 0.0489066
"1:122" "P23" 2080463 "Run1" 14 "0%" "0" 0 92 0 1 0.052051
"1:123" "P23" 2104679 "Run1" 15 "100%" "2" 1 0 14 1 0.0494079
"1:124" "P23" 2130367 "Run1" 16 "0%" "0" 0 16 0 1 0.0421904
"1:125" "P23" 2153839 "Run1" 17 "50%" "3" 1 0 66 1 0.0400185
"1:126" "P23" 2178728 "Run1" 18 "100%" "3" 1 0 79 1 0.0503485
"1:127" "P23" 2277815 "Run2" 1 "0%" "0" 0 68 0 1 0.0500278
"1:128" "P23" 2302735 "Run2" 2 "100%" "2" 1 0 22 1 0.0479169
"1:129" "P23" 2329783 "Run2" 3 "100%" "1" 1 0 0 1 0.0530215
"1:130" "P23" 2354616 "Run2" 4 "25%" "0" 0 64 0 1 0.0480786
"1:131" "P23" 2379311 "Run2" 5 "75%" "2" 1 0 25 1 0.0507361
"1:132" "P23" 2403975 "Run2" 6 "25%" "0" 0 70 0 1 0.0425757
"1:133" "P23" 2430287 "Run2" 7 "0%" "0" 0 100 0 1 0.0518241
"1:134" "P23" 2455423 "Run2" 8 "75%" "0" 0 77 0 1 0.0486241
"1:135" "P23" 2481415 "Run2" 9 "75%" "0" 0 85 0 1 0.0325381
"1:136" "P23" 2506655 "Run2" 10 "50%" "0" 0 67 0 1 0.0420954
"1:137" "P23" 2530495 "Run2" 11 "100%" "3" 1 0 39 1 0.0442751
"1:138" "P23" 2559743 "Run2" 12 "25%" "0" 0 51 0 1 0.0345329
"1:139" "P23" 2587191 "Run2" 13 "50%" "1" 1 0 7 1 0.0463443
"1:140" "P23" 2609663 "Run2" 14 "25%" "3" 1 0 54 1 0.051293
"1:141" "P23" 2633470 "Run2" 15 "0%" "0" 0 71 0 1 0.0425611
"1:142" "P23" 2656590 "Run2" 16 "50%" "0" 0 64 0 1 0.0435874
"1:143" "P23" 2681022 "Run2" 17 "75%" "0" 0 75 0 1 0.0383616
"1:144" "P23" 2704566 "Run2" 18 "50%" "0" 0 67 0 1 0.0545977
"1:145" "P23" 2804198 "Run3" 1 "100%" "3" 1 0 75 1 0.0356706
"1:146" "P23" 2829406 "Run3" 2 "100%" "1" 1 0 5 1 0.0459725
"1:147" "P23" 2853926 "Run3" 3 "25%" "0" 0 62 0 1 0.0507652
"1:148" "P23" 2879998 "Run3" 4 "75%" "0" 0 63 0 1 0.0544485
"1:149" "P23" 2907006 "Run3" 5 "25%" "1" 1 0 21 1 0.0538289
"1:150" "P23" 2932222 "Run3" 6 "25%" "0" 0 61 0 1 0.0383485
"1:151" "P23" 2956830 "Run3" 7 "50%" "0" 0 41 0 1 0.0467503
"1:152" "P23" 2979126 "Run3" 8 "0%" "0" 0 38 0 1 0.0505393
"1:153" "P23" 3002758 "Run3" 9 "75%" "0" 0 30 0 1 0.0462551
"1:154" "P23" 3026286 "Run3" 10 "75%" "0" 0 70 0 1 0.05322
"1:155" "P23" 3049942 "Run3" 11 "0%" "0" 0 41 0 1 0.0507981
"1:156" "P23" 3072030 "Run3" 12 "50%" "0" 0 58 0 1 0.0430405
"1:157" "P23" 3096334 "Run3" 13 "50%" "2" 1 0 35 1 0.0467529
"1:158" "P23" 3121022 "Run3" 14 "75%" "3" 1 0 67 1 0.0593064
"1:159" "P23" 3143798 "Run3" 15 "0%" "0" 0 66 0 1 0.0510545
"1:160" "P23" 3167942 "Run3" 16 "25%" "0" 0 22 0 1 0.0539817
"1:161" "P23" 3193622 "Run3" 17 "50%" "0" 0 36 0 1 0.0452575
"1:162" "P23" 3216654 "Run3" 18 "100%" "2" 1 0 27 1 0.0565388
"1:163" "P30" 2561057 "Run1" 1 "75%" "0" 0 7 0 1 0.0306783
"1:164" "P30" 2589649 "Run1" 2 "75%" "2" 1 0 53 1 0.0405438
"1:165" "P30" 2616849 "Run1" 3 "100%" "1" 1 0 10 1 0.0395644
"1:166" "P30" 2644729 "Run1" 4 "0%" "0" 0 82 0 1 0.0381529
"1:167" "P30" 2672401 "Run1" 5 "25%" "0" 0 92 0 1 0.0537875
"1:168" "P30" 2700633 "Run1" 6 "25%" "0" 0 80 0 1 0.036674
"1:169" "P30" 2731409 "Run1" 7 "0%" "0" 0 93 0 1 0.0346741
"1:170" "P30" 2761449 "Run1" 8 "25%" "0" 0 76 0 1 0.0358033
"1:171" "P30" 2789345 "Run1" 9 "50%" "1" 1 0 36 1 0.0416653
"1:172" "P30" 2818937 "Run1" 10 "50%" "0" 0 60 0 1 0.0421594
"1:173" "P30" 2843409 "Run1" 11 "75%" "0" 0 63 0 1 0.0360533
"1:174" "P30" 2869161 "Run1" 12 "50%" "0" 0 62 0 1 0.04045
"1:175" "P30" 2898761 "Run1" 13 "25%" "3" 1 0 80 1 0.0708721
"1:176" "P30" 2925745 "Run1" 14 "0%" "0" 0 60 0 1 0.0466676
"1:177" "P30" 2948537 "Run1" 15 "75%" "0" 0 61 0 1 0.0405006
"1:178" "P30" 2976545 "Run1" 16 "50%" "0" 0 61 0 1 0.0377995
"1:179" "P30" 3001842 "Run1" 17 "100%" "3" 1 0 62 1 0.0497199
"1:180" "P30" 3029593 "Run1" 18 "100%" "2" 1 0 59 1 0.0362986
"1:181" "P30" 3129961 "Run2" 1 "75%" "1" 1 0 60 1 0.0349924
"1:182" "P30" 3162129 "Run2" 2 "75%" "0" 0 49 0 1 0.0338352
"1:183" "P30" 3188665 "Run2" 3 "50%" "3" 1 0 66 1 0.0331178
"1:184" "P30" 3213857 "Run2" 4 "75%" "0" 0 55 0 1 0.0353051
"1:185" "P30" 3243145 "Run2" 5 "25%" "0" 0 51 0 1 0.0358728
"1:186" "P30" 3269817 "Run2" 6 "100%" "1" 1 0 37 1 0.0390092
"1:187" "P30" 3296489 "Run2" 7 "25%" "0" 0 48 0 1 0.0372405
"1:188" "P30" 3324225 "Run2" 8 "0%" "0" 0 83 0 1 0.0362485
"1:189" "P30" 3351665 "Run2" 9 "75%" "0" 0 46 0 1 0.0397851
"1:190" "P30" 3379457 "Run2" 10 "50%" "0" 0 51 0 1 0.0364041
"1:191" "P30" 3404593 "Run2" 11 "50%" "0" 0 43 0 1 0.0378826
"1:192" "P30" 3433769 "Run2" 12 "100%" "2" 1 0 52 1 0.0405407
"1:193" "P30" 3459408 "Run2" 13 "0%" "0" 0 81 0 1 0.0405633
"1:194" "P30" 3487529 "Run2" 14 "25%" "0" 0 42 0 1 0.0379371
"1:195" "P30" 3515129 "Run2" 15 "100%" "3" 1 0 61 1 0.0384395
"1:196" "P30" 3548145 "Run2" 16 "25%" "2" 1 0 58 1 0.0377844
"1:197" "P30" 3572016 "Run2" 17 "0%" "0" 0 78 0 1 0.0335227
"1:198" "P30" 3596752 "Run2" 18 "50%" "0" 0 58 0 1 0.0376593
"1:199" "P30" 3695712 "Run3" 1 "100%" "1" 1 0 42 1 0.0303516
"1:200" "P30" 3720632 "Run3" 2 "25%" "0" 0 48 0 1 0.0248709
"1:201" "P30" 3748488 "Run3" 3 "75%" "0" 0 48 0 1 0.0247428
"1:202" "P30" 3773520 "Run3" 4 "0%" "0" 0 83 0 1 0.0171032
"1:203" "P30" 3797280 "Run3" 5 "50%" "0" 0 46 0 1 0.0268484
"1:204" "P30" 3822496 "Run3" 6 "25%" "1" 1 0 47 1 0.0349843
"1:205" "P30" 3846280 "Run3" 7 "50%" "0" 0 44 0 1 0.0269631
"1:206" "P30" 3870824 "Run3" 8 "0%" "0" 0 81 0 1 0.0246569
"1:207" "P30" 3895680 "Run3" 9 "75%" "3" 1 0 73 1 0.0391967
"1:208" "P30" 3918552 "Run3" 10 "75%" "0" 0 43 0 1 0.031999
"1:209" "P30" 3942336 "Run3" 11 "50%" "0" 0 32 0 1 0.0340798
"1:210" "P30" 3966080 "Run3" 12 "25%" "0" 0 41 0 1 0.0300078
"1:211" "P30" 3995160 "Run3" 13 "100%" "3" 1 0 65 1 0.0373758
"1:212" "P30" 4030928 "Run3" 14 "25%" "0" 0 40 0 1 0.0306463
"1:213" "P30" 4056360 "Run3" 15 "0%" "0" 0 79 0 1 0.0313379
"1:214" "P30" 4078832 "Run3" 16 "75%" "0" 0 40 0 1 0.0339231
"1:215" "P30" 4101208 "Run3" 17 "50%" "2" 1 0 59 1 0.0351519
"1:216" "P30" 4123785 "Run3" 18 "100%" "2" 1 0 56 1 0.0383969
"1:217" "P36" 1961539 "Run1" 1 "75%" "2" 1 0 88 1 0.00912494
"1:218" "P36" 1986723 "Run1" 2 "25%" "0" 0 98 0 1 0.0086878
"1:219" "P36" 2013187 "Run1" 3 "25%" "0" 0 100 0 1 0.00740034
"1:220" "P36" 2038523 "Run1" 4 "0%" "0" 0 100 0 1 0.00703675
"1:221" "P36" 2065460 "Run1" 5 "75%" "0" 0 100 0 1 0.0244596
"1:222" "P36" 2091635 "Run1" 6 "100%" "2" 1 0 97 1 0.0230831
"1:223" "P36" 2118308 "Run1" 7 "100%" "3" 1 0 100 1 0.0354326
"1:224" "P36" 2143867 "Run1" 8 "75%" "0" 0 95 0 1 0.01435
"1:225" "P36" 2167843 "Run1" 9 "25%" "3" 1 0 96 1 0.0113439
"1:226" "P36" 2191627 "Run1" 10 "25%" "0" 0 100 0 1 0.00775963
"1:227" "P36" 2214831 "Run1" 11 "50%" "0" 0 100 0 1 0.0118197
"1:228" "P36" 2240163 "Run1" 12 "0%" "0" 0 99 0 1 0.00582724
"1:229" "P36" 2265139 "Run1" 13 "50%" "0" 0 100 0 1 0.00606271
"1:230" "P36" 2289635 "Run1" 14 "0%" "0" 0 98 0 1 0.00615681
"1:231" "P36" 2312639 "Run1" 15 "75%" "0" 0 100 0 1 0.0065258
"1:232" "P36" 2337787 "Run1" 16 "50%" "0" 0 99 0 1 0.00810019
"1:233" "P36" 2365419 "Run1" 17 "50%" "1" 1 0 91 1 0.00753995
"1:234" "P36" 2390127 "Run1" 18 "100%" "1" 1 0 100 1 0.00870029
"1:235" "P36" 2489634 "Run2" 1 "50%" "0" 0 99 0 1 0.00610824
"1:236" "P36" 2515962 "Run2" 2 "0%" "0" 0 99 0 1 0.00693237
"1:237" "P36" 2540630 "Run2" 3 "75%" "0" 0 94 0 1 0.00778442
"1:238" "P36" 2565978 "Run2" 4 "0%" "0" 0 97 0 1 0.00697361
"1:239" "P36" 2590706 "Run2" 5 "75%" "0" 0 99 0 1 0.00659194
"1:240" "P36" 2615415 "Run2" 6 "0%" "0" 0 98 0 1 0.00582006
"1:241" "P36" 2643298 "Run2" 7 "100%" "1" 1 0 94 1 0.033211
"1:242" "P36" 2666598 "Run2" 8 "25%" "0" 0 98 0 1 0.00730035
"1:243" "P36" 2692182 "Run2" 9 "25%" "0" 0 100 0 1 0.00970063
"1:244" "P36" 2717346 "Run2" 10 "50%" "3" 1 0 100 1 0.0604433
"1:245" "P36" 2742770 "Run2" 11 "75%" "1" 1 0 97 1 0.00631927
"1:246" "P36" 2766802 "Run2" 12 "100%" "2" 1 0 98 1 0.195778
"1:247" "P36" 2791658 "Run2" 13 "50%" "0" 0 99 0 1 0.00627784
"1:248" "P36" 2817538 "Run2" 14 "50%" "0" 0 100 0 1 0.00649914
"1:249" "P36" 2841098 "Run2" 15 "75%" "0" 0 100 0 1 0.00661299
"1:250" "P36" 2866086 "Run2" 16 "25%" "0" 0 100 0 1 0.00714262
"1:251" "P36" 2891002 "Run2" 17 "25%" "2" 1 0 96 1 0.022018
"1:252" "P36" 2916042 "Run2" 18 "100%" "3" 1 0 100 1 0.117625
"1:253" "P36" 3015402 "Run3" 1 "25%" "0" 0 99 0 1 0.00745099
"1:254" "P36" 3039370 "Run3" 2 "100%" "1" 1 0 94 1 0.00613582
"1:255" "P36" 3066330 "Run3" 3 "0%" "0" 0 100 0 1 0.00538681
"1:256" "P36" 3090842 "Run3" 4 "0%" "0" 0 99 0 1 0.0055138
"1:257" "P36" 3116610 "Run3" 5 "50%" "0" 0 100 0 1 0.00814948
"1:258" "P36" 3139801 "Run3" 6 "75%" "3" 1 0 100 1 0.194368
"1:259" "P36" 3165058 "Run3" 7 "50%" "0" 0 99 0 1 0.00740761
"1:260" "P36" 3190101 "Run3" 8 "100%" "2" 1 0 100 1 0.0464451
"1:261" "P36" 3215217 "Run3" 9 "75%" "0" 0 99 0 1 0.0115468
"1:262" "P36" 3238889 "Run3" 10 "25%" "0" 0 98 0 1 0.00695687
"1:263" "P36" 3263721 "Run3" 11 "100%" "3" 1 0 100 1 0.214075
"1:264" "P36" 3289581 "Run3" 12 "50%" "0" 0 100 0 1 0.00673288
"1:265" "P36" 3312677 "Run3" 13 "75%" "0" 0 84 0 1 0.00572224
"1:266" "P36" 3336949 "Run3" 14 "0%" "0" 0 100 0 1 0.0103494
"1:267" "P36" 3361657 "Run3" 15 "25%" "1" 1 0 100 1 0.00634534
"1:268" "P36" 3387725 "Run3" 16 "50%" "2" 1 0 100 1 0.00592631
"1:269" "P36" 3411001 "Run3" 17 "75%" "0" 0 100 0 1 0.0125969
"1:270" "P36" 3435054 "Run3" 18 "25%" "0" 0 100 0 1 0.00547928
"1:271" "P41" 2665397 "Run1" 1 "75%" "0" 0 63 0 1 0.0346391
"1:272" "P41" 2689669 "Run1" 2 "50%" "0" 0 59 0 1 0.0263861
"1:273" "P41" 2712869 "Run1" 3 "75%" "0" 0 57 0 1 0.0218457
"1:274" "P41" 2741333 "Run1" 4 "50%" "3" 1 0 71 1 0.0406091
"1:275" "P41" 2766885 "Run1" 5 "50%" "0" 0 55 0 1 0.0193361
"1:276" "P41" 2791909 "Run1" 6 "25%" "0" 0 39 0 1 0.0231287
"1:277" "P41" 2814469 "Run1" 7 "50%" "0" 0 41 0 1 0.0247043
"1:278" "P41" 2838461 "Run1" 8 "0%" "0" 0 26 0 1 0.0254709
"1:279" "P41" 2864213 "Run1" 9 "25%" "0" 0 22 0 1 0.0291574
"1:280" "P41" 2886709 "Run1" 10 "0%" "0" 0 23 0 1 0.0239641
"1:281" "P41" 2910549 "Run1" 11 "25%" "0" 0 52 0 1 0.0310395
"1:282" "P41" 2934500 "Run1" 12 "100%" "3" 1 0 69 1 0.0509532
"1:283" "P41" 2956876 "Run1" 13 "100%" "2" 1 0 58 1 0.0294694
"1:284" "P41" 2982140 "Run1" 14 "0%" "0" 0 10 0 1 0.0183394
"1:285" "P41" 3005284 "Run1" 15 "100%" "1" 1 0 30 1 0.02354
"1:286" "P41" 3028725 "Run1" 16 "75%" "0" 0 34 0 1 0.0259746
"1:287" "P41" 3053148 "Run1" 17 "75%" "2" 1 0 61 1 0.0404077
"1:288" "P41" 3077556 "Run1" 18 "25%" "1" 1 0 14 1 0.0253067
"1:289" "P41" 3175748 "Run2" 1 "50%" "0" 0 53 0 1 0.0180153
"1:290" "P41" 3199709 "Run2" 2 "25%" "0" 0 26 0 1 0.0261425
"1:291" "P41" 3223876 "Run2" 3 "0%" "0" 0 13 0 1 0.0242618
"1:292" "P41" 3248500 "Run2" 4 "0%" "0" 0 12 0 1 0.0221225
"1:293" "P41" 3273348 "Run2" 5 "50%" "1" 1 0 17 1 0.0319364
"1:294" "P41" 3296372 "Run2" 6 "25%" "2" 1 0 61 1 0.0359463
"1:295" "P41" 3319252 "Run2" 7 "25%" "0" 0 9 0 1 0.026741
"1:296" "P41" 3342756 "Run2" 8 "75%" "0" 0 74 0 1 0.0237182
"1:297" "P41" 3366404 "Run2" 9 "25%" "0" 0 58 0 1 0.0258479
"1:298" "P41" 3391012 "Run2" 10 "0%" "0" 0 8 0 1 0.026328
"1:299" "P41" 3413764 "Run2" 11 "100%" "3" 1 0 75 1 0.057064
"1:300" "P41" 3438044 "Run2" 12 "100%" "1" 1 0 6 1 0.0133613
"1:301" "P41" 3462468 "Run2" 13 "50%" "0" 0 10 0 1 0.0246151
"1:302" "P41" 3484108 "Run2" 14 "100%" "2" 1 0 59 1 0.0488511
"1:303" "P41" 3508212 "Run2" 15 "75%" "3" 1 0 78 1 0.0520473
"1:304" "P41" 3531988 "Run2" 16 "75%" "0" 0 41 0 1 0.0238631
"1:305" "P41" 3556340 "Run2" 17 "50%" "0" 0 71 0 1 0.0220121
"1:306" "P41" 3579484 "Run2" 18 "75%" "0" 0 65 0 1 0.0280601
"1:307" "P41" 3678539 "Run3" 1 "75%" "0" 0 77 0 1 0.0350199
"1:308" "P41" 3700323 "Run3" 2 "100%" "2" 1 0 61 1 0.0410067
"1:309" "P41" 3723387 "Run3" 3 "0%" "0" 0 9 0 1 0.0203004
"1:310" "P41" 3747731 "Run3" 4 "0%" "0" 0 11 0 1 0.0206173
"1:311" "P41" 3770715 "Run3" 5 "100%" "1" 1 0 22 1 0.0209844
"1:312" "P41" 3794339 "Run3" 6 "50%" "0" 0 60 0 1 0.0241651
"1:313" "P41" 3818931 "Run3" 7 "25%" "0" 0 16 0 1 0.023674
"1:314" "P41" 3842723 "Run3" 8 "75%" "1" 1 0 14 1 0.0319987
"1:315" "P41" 3866931 "Run3" 9 "75%" "0" 0 77 0 1 0.0302576
"1:316" "P41" 3891011 "Run3" 10 "25%" "0" 0 17 0 1 0.0437446
