"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1:315" "P08" 3216192 "Run3" 9 "0%" "0" 0 52 0 1 0.00819211
"1:316" "P08" 3238824 "Run3" 10 "25%" "0" 0 52 0 1 0.014295
"1:317" "P08" 3262616 "Run3" 11 "0%" "0" 0 54 0 1 0.0105748
"1:318" "P08" 3284576 "Run3" 12 "75%" "0" 0 52 0 1 0.0113556
"1:319" "P08" 3306936 "Run3" 13 "75%" "2" 1 0 53 1 0.0190981
"1:320" "P08" 3331584 "Run3" 14 "25%" "0" 0 52 0 1 0.00964702
"1:321" "P08" 3354792 "Run3" 15 "25%" "0" 0 53 0 1 0.0171903
"1:322" "P08" 3377872 "Run3" 16 "50%" "0" 0 53 0 1 0.0157961
"1:323" "P08" 3402072 "Run3" 17 "50%" "3" 1 0 52 1 0.0179365
"1:324" "P08" 3425488 "Run3" 18 "100%" "2" 1 0 52 1 0.0134014
"1:325" "P09" 2265858 "Run1" 1 "25%" "0" 0 62 0 1 0.0321796
"1:326" "P09" 2289266 "Run1" 2 "75%" "0" 0 64 0 1 0.034366
"1:327" "P09" 2316114 "Run1" 3 "50%" "0" 0 84 0 1 0.0333181
"1:328" "P09" 2344626 "Run1" 4 "25%" "1" 1 0 54 1 0.076148
"1:329" "P09" 2369890 "Run1" 5 "100%" "1" 1 0 45 1 0.0434691
"1:330" "P09" 2394946 "Run1" 6 "50%" "0" 0 69 0 1 0.0313493
"1:331" "P09" 2421786 "Run1" 7 "25%" "0" 0 86 0 1 0.0336098
"1:332" "P09" 2448818 "Run1" 8 "0%" "0" 0 100 0 1 0.0299751
"1:333" "P09" 2473203 "Run1" 9 "50%" "0" 0 63 0 1 0.0292935
"1:334" "P09" 2501010 "Run1" 10 "75%" "0" 0 100 0 1 0.0342866
"1:335" "P09" 2527290 "Run1" 11 "75%" "2" 1 0 62 1 0.043977
"1:336" "P09" 2551970 "Run1" 12 "50%" "3" 1 0 86 1 0.0557943
"1:337" "P09" 2576778 "Run1" 13 "75%" "0" 0 85 0 1 0.0325564
"1:338" "P09" 2601722 "Run1" 14 "25%" "0" 0 85 0 1 0.031103
"1:339" "P09" 2627274 "Run1" 15 "100%" "3" 1 0 81 1 0.0447936
"1:340" "P09" 2650434 "Run1" 16 "0%" "0" 0 91 0 1 0.030311
"1:341" "P09" 2674954 "Run1" 17 "0%" "0" 0 76 0 1 0.0286078
"1:342" "P09" 2698234 "Run1" 18 "100%" "2" 1 0 62 1 0.049092
"1:343" "P09" 2796298 "Run2" 1 "50%" "2" 1 0 63 1 0.033415
"1:344" "P09" 2821450 "Run2" 2 "25%" "0" 0 56 0 1 0.0372142
"1:345" "P09" 2845554 "Run2" 3 "0%" "0" 0 47 0 1 0.0265571
"1:346" "P09" 2870866 "Run2" 4 "75%" "0" 0 93 0 1 0.031034
"1:347" "P09" 2897010 "Run2" 5 "100%" "1" 1 0 55 1 0.0432668
"1:348" "P09" 2922946 "Run2" 6 "25%" "0" 0 83 0 1 0.038062
"1:349" "P09" 2945665 "Run2" 7 "75%" "1" 1 0 56 1 0.0493944
"1:350" "P09" 2970169 "Run2" 8 "50%" "0" 0 64 0 1 0.0383379
"1:351" "P09" 2995929 "Run2" 9 "75%" "0" 0 81 0 1 0.0299131
"1:352" "P09" 3023465 "Run2" 10 "100%" "3" 1 0 87 1 0.0504728
"1:353" "P09" 3048289 "Run2" 11 "0%" "0" 0 37 0 1 0.0302486
"1:354" "P09" 3072881 "Run2" 12 "75%" "0" 0 75 0 1 0.0349085
"1:355" "P09" 3096625 "Run2" 13 "25%" "0" 0 72 0 1 0.0295992
"1:356" "P09" 3120266 "Run2" 14 "0%" "0" 0 28 0 1 0.0298541
"1:357" "P09" 3144033 "Run2" 15 "25%" "3" 1 0 85 1 0.0588615
"1:358" "P09" 3169185 "Run2" 16 "100%" "2" 1 0 58 1 0.0546343
"1:359" "P09" 3194897 "Run2" 17 "50%" "0" 0 96 0 1 0.0341727
"1:360" "P09" 3218697 "Run2" 18 "50%" "0" 0 65 0 1 0.0344328
"1:361" "P09" 3316697 "Run3" 1 "25%" "0" 0 60 0 1 0.0276288
"1:362" "P09" 3341633 "Run3" 2 "0%" "0" 0 29 0 1 0.0322741
"1:363" "P09" 3364601 "Run3" 3 "50%" "0" 0 61 0 1 0.0331877
"1:364" "P09" 3389297 "Run3" 4 "75%" "0" 0 71 0 1 0.032822
"1:365" "P09" 3413041 "Run3" 5 "50%" "0" 0 68 0 1 0.0362917
"1:366" "P09" 3437953 "Run3" 6 "75%" "0" 0 100 0 1 0.0343953
"1:367" "P09" 3463153 "Run3" 7 "100%" "1" 1 0 52 1 0.0464412
"1:368" "P09" 3489905 "Run3" 8 "75%" "3" 1 0 94 1 0.0429123
"1:369" "P09" 3516425 "Run3" 9 "0%" "0" 0 27 0 1 0.0228137
"1:370" "P09" 3539273 "Run3" 10 "100%" "3" 1 0 81 1 0.03739
"1:371" "P09" 3561481 "Run3" 11 "75%" "0" 0 62 0 1 0.0310691
"1:372" "P09" 3586609 "Run3" 12 "50%" "0" 0 100 0 1 0.0358214
"1:373" "P09" 3611457 "Run3" 13 "0%" "0" 0 35 0 1 0.0304005
"1:374" "P09" 3635713 "Run3" 14 "25%" "0" 0 84 0 1 0.032492
"1:375" "P09" 3659401 "Run3" 15 "25%" "2" 1 0 69 1 0.0593745
"1:376" "P09" 3681369 "Run3" 16 "100%" "2" 1 0 58 1 0.0511797
"1:377" "P09" 3704457 "Run3" 17 "50%" "1" 1 0 56 1 0.0406679
"1:378" "P09" 3727297 "Run3" 18 "25%" "0" 0 61 0 1 0.0362967
"1:379" "P11" 1936193 "Run1" 1 "25%" "0" 0 67 0 1 0.0498852
"1:380" "P11" 1964513 "Run1" 2 "0%" "0" 0 21 0 1 0.0379879
"1:381" "P11" 1989617 "Run1" 3 "75%" "0" 0 58 0 1 0.0972597
"1:382" "P11" 2013961 "Run1" 4 "25%" "0" 0 58 0 1 0.0426482
"1:383" "P11" 2038033 "Run1" 5 "50%" "0" 0 74 0 1 0.0587595
"1:384" "P11" 2064673 "Run1" 6 "100%" "2" 1 0 59 1 0.093315
"1:385" "P11" 2091809 "Run1" 7 "75%" "2" 1 0 58 1 0.106425
"1:386" "P11" 2119601 "Run1" 8 "0%" "0" 0 11 0 1 0.0356937
"1:387" "P11" 2145712 "Run1" 9 "25%" "0" 0 48 0 1 0.0517199
"1:388" "P11" 2169104 "Run1" 10 "75%" "0" 0 73 0 1 0.115299
"1:389" "P11" 2196104 "Run1" 11 "100%" "3" 1 0 94 1 0.159097
"1:390" "P11" 2222928 "Run1" 12 "100%" "1" 1 0 17 1 0.0864641
"1:391" "P11" 2249144 "Run1" 13 "75%" "0" 0 75 0 1 0.183755
"1:392" "P11" 2274208 "Run1" 14 "0%" "0" 0 16 0 1 0.0339306
"1:393" "P11" 2298160 "Run1" 15 "50%" "0" 0 33 0 1 0.0561871
"1:394" "P11" 2325585 "Run1" 16 "50%" "1" 1 0 18 1 0.0846322
"1:395" "P11" 2351280 "Run1" 17 "25%" "3" 1 0 95 1 0.164638
"1:396" "P11" 2376496 "Run1" 18 "50%" "0" 0 55 0 1 0.14315
"1:397" "P11" 2480400 "Run2" 1 "0%" "0" 0 5 0 1 0.0268516
"1:398" "P11" 2506672 "Run2" 2 "100%" "1" 1 0 40 1 0.0686768
"1:399" "P11" 2533704 "Run2" 3 "25%" "0" 0 93 0 1 0.195619
"1:400" "P11" 2555872 "Run2" 4 "100%" "2" 1 0 50 1 0.143895
"1:401" "P11" 2581784 "Run2" 5 "75%" "0" 0 28 0 1 0.0695838
"1:402" "P11" 2604088 "Run2" 6 "50%" "2" 1 0 66 1 0.1359
"1:403" "P11" 2628560 "Run2" 7 "25%" "1" 1 0 26 1 0.121866
"1:404" "P11" 2653441 "Run2" 8 "75%" "0" 0 72 0 1 0.280585
"1:405" "P11" 2679112 "Run2" 9 "25%" "0" 0 9 0 1 0.0613029
"1:406" "P11" 2704824 "Run2" 10 "50%" "0" 0 59 0 1 0.127833
"1:407" "P11" 2736624 "Run2" 11 "0%" "0" 0 0 0 1 0.025221
"1:408" "P11" 2762752 "Run2" 12 "25%" "0" 0 56 0 1 0.181744
"1:409" "P11" 2790880 "Run2" 13 "50%" "0" 0 93 0 1 0.176368
"1:410" "P11" 2819696 "Run2" 14 "50%" "0" 0 27 0 1 0.0664448
"1:411" "P11" 2845296 "Run2" 15 "75%" "3" 1 0 89 1 0.272845
"1:412" "P11" 2870632 "Run2" 16 "75%" "0" 0 86 0 1 0.276621
"1:413" "P11" 2896232 "Run2" 17 "100%" "3" 1 0 76 1 0.213809
"1:414" "P11" 2921632 "Run2" 18 "0%" "0" 0 4 0 1 0.0168972
"1:415" "P11" 3024152 "Run3" 1 "75%" "0" 0 43 0 1 0.277103
"1:416" "P11" 3050472 "Run3" 2 "25%" "2" 1 0 56 1 0.179629
"1:417" "P11" 3072456 "Run3" 3 "25%" "0" 0 63 0 1 0.12504
"1:418" "P11" 3101384 "Run3" 4 "0%" "0" 0 1 0 1 0.033152
"1:419" "P11" 3131047 "Run3" 5 "75%" "0" 0 96 0 1 0.224218
"1:420" "P11" 3159752 "Run3" 6 "50%" "3" 1 0 87 1 0.24663
"1:421" "P11" 3183751 "Run3" 7 "25%" "0" 0 5 0 1 0.22217
"1:422" "P11" 3212247 "Run3" 8 "75%" "1" 1 0 27 1 0.121793
"1:423" "P11" 3234919 "Run3" 9 "50%" "0" 0 61 0 1 0.111066
"1:424" "P11" 3263743 "Run3" 10 "0%" "0" 0 2 0 1 0.0321999
"1:425" "P11" 3290231 "Run3" 11 "75%" "0" 0 78 0 1 0.222312
"1:426" "P11" 3315879 "Run3" 12 "100%" "1" 1 0 6 1 0.0706198
"1:427" "P11" 3341991 "Run3" 13 "100%" "3" 1 0 85 1 0.225471
"1:428" "P11" 3369103 "Run3" 14 "0%" "0" 0 0 0 1 0.0333574
"1:429" "P11" 3392343 "Run3" 15 "25%" "0" 0 47 0 1 0.0852363
"1:430" "P11" 3419527 "Run3" 16 "50%" "0" 0 83 0 1 0.145694
"1:431" "P11" 3443319 "Run3" 17 "50%" "0" 0 11 0 1 0.0848937
"1:432" "P11" 3470335 "Run3" 18 "100%" "2" 1 0 58 1 0.121078
"1:433" "P12" 2223773 "Run1" 1 "75%" "0" 0 12 0 1 0.0135154
"1:434" "P12" 2251525 "Run1" 2 "75%" "1" 1 0 12 1 0.0152398
"1:435" "P12" 2274341 "Run1" 3 "50%" "0" 0 28 0 1 0.0146825
"1:436" "P12" 2302045 "Run1" 4 "100%" "2" 1 0 48 1 0.0200847
"1:437" "P12" 2329005 "Run1" 5 "50%" "3" 1 0 65 1 0.0160746
"1:438" "P12" 2354373 "Run1" 6 "100%" "1" 1 0 6 1 0.0136804
"1:439" "P12" 2382237 "Run1" 7 "25%" "0" 0 7 0 1 0.0137449
"1:440" "P12" 2406589 "Run1" 8 "75%" "0" 0 60 0 1 0.012254
"1:441" "P12" 2432981 "Run1" 9 "50%" "0" 0 13 0 1 0.0122111
"1:442" "P12" 2466221 "Run1" 10 "0%" "0" 0 64 0 1 0.0127191
"1:443" "P12" 2494629 "Run1" 11 "75%" "0" 0 83 0 1 0.0145553
"1:444" "P12" 2521493 "Run1" 12 "100%" "3" 1 0 74 1 0.0173113
"1:445" "P12" 2548181 "Run1" 13 "0%" "0" 0 37 0 1 0.010864
"1:446" "P12" 2575405 "Run1" 14 "0%" "0" 0 26 0 1 0.0135105
"1:447" "P12" 2602325 "Run1" 15 "25%" "0" 0 36 0 1 0.0133954
"1:448" "P12" 2629045 "Run1" 16 "25%" "0" 0 69 0 1 0.0126553
"1:449" "P12" 2652837 "Run1" 17 "50%" "0" 0 72 0 1 0.0115017
"1:450" "P12" 2676797 "Run1" 18 "25%" "2" 1 0 69 1 0.0178571
"1:451" "P12" 2775261 "Run2" 1 "75%" "0" 0 80 0 1 0.0142009
"1:452" "P12" 2798069 "Run2" 2 "25%" "0" 0 54 0 1 0.0114726
"1:453" "P12" 2821861 "Run2" 3 "50%" "0" 0 31 0 1 0.0123875
"1:454" "P12" 2846965 "Run2" 4 "25%" "3" 1 0 76 1 0.0483941
"1:455" "P12" 2872093 "Run2" 5 "50%" "0" 0 29 0 1 0.011528
"1:456" "P12" 2895365 "Run2" 6 "100%" "2" 1 0 39 1 0.0138046
"1:457" "P12" 2921741 "Run2" 7 "50%" "0" 0 83 0 1 0.0206326
"1:458" "P12" 2947174 "Run2" 8 "75%" "0" 0 25 0 1 0.0128268
"1:459" "P12" 2974821 "Run2" 9 "50%" "1" 1 0 38 1 0.0121068
"1:460" "P12" 3002165 "Run2" 10 "75%" "0" 0 60 0 1 0.0133039
"1:461" "P12" 3032405 "Run2" 11 "25%" "0" 0 17 0 1 0.0126538
"1:462" "P12" 3058429 "Run2" 12 "0%" "0" 0 10 0 1 0.0132833
"1:463" "P12" 3085997 "Run2" 13 "25%" "0" 0 62 0 1 0.011858
"1:464" "P12" 3112357 "Run2" 14 "0%" "0" 0 18 0 1 0.0131396
"1:465" "P12" 3138493 "Run2" 15 "100%" "3" 1 0 77 1 0.166587
"1:466" "P12" 3163301 "Run2" 16 "100%" "1" 1 0 26 1 0.0108443
"1:467" "P12" 3186605 "Run2" 17 "75%" "2" 1 0 56 1 0.0113479
"1:468" "P12" 3211829 "Run2" 18 "0%" "0" 0 75 0 1 0.0116449
"1:469" "P12" 3311757 "Run3" 1 "75%" "0" 0 69 0 1 0.00925277
"1:470" "P12" 3337589 "Run3" 2 "75%" "0" 0 85 0 1 0.0110976
"1:471" "P12" 3362036 "Run3" 3 "50%" "0" 0 46 0 1 0.00878849
"1:472" "P12" 3386020 "Run3" 4 "50%" "0" 0 64 0 1 0.00903335
"1:473" "P12" 3411188 "Run3" 5 "25%" "0" 0 70 0 1 0.0090359
"1:474" "P12" 3436276 "Run3" 6 "0%" "0" 0 72 0 1 0.00860054
"1:475" "P12" 3460964 "Run3" 7 "75%" "0" 0 70 0 1 0.00971804
"1:476" "P12" 3487468 "Run3" 8 "100%" "1" 1 0 26 1 0.0100458
"1:477" "P12" 3511100 "Run3" 9 "25%" "0" 0 34 0 1 0.00955164
"1:478" "P12" 3534444 "Run3" 10 "25%" "1" 1 0 26 1 0.00893597
"1:479" "P12" 3560172 "Run3" 11 "50%" "2" 1 0 59 1 0.0149849
"1:480" "P12" 3585276 "Run3" 12 "25%" "0" 0 23 0 1 0.011258
"1:481" "P12" 3609076 "Run3" 13 "0%" "0" 0 38 0 1 0.0105058
"1:482" "P12" 3634532 "Run3" 14 "100%" "3" 1 0 78 1 0.0997094
"1:483" "P12" 3659772 "Run3" 15 "0%" "0" 0 64 0 1 0.01264
"1:484" "P12" 3685148 "Run3" 16 "100%" "2" 1 0 57 1 0.00931438
"1:485" "P12" 3709972 "Run3" 17 "50%" "0" 0 81 0 1 0.0120823
"1:486" "P12" 3732612 "Run3" 18 "75%" "3" 1 0 71 1 0.0516388
"1:487" "P13" 2099315 "Run1" 1 "50%" "1" 1 0 3 1 0.00974313
"1:488" "P13" 2123107 "Run1" 2 "25%" "0" 0 85 0 1 0.00847188
"1:489" "P13" 2148747 "Run1" 3 "100%" "1" 1 0 1 1 0.0114064
"1:490" "P13" 2172891 "Run1" 4 "50%" "0" 0 84 0 1 0.00658486
"1:491" "P13" 2199963 "Run1" 5 "50%" "0" 0 54 0 1 0.00706883
"1:492" "P13" 2223747 "Run1" 6 "100%" "3" 1 0 78 1 0.0274367
"1:493" "P13" 2250227 "Run1" 7 "0%" "0" 0 2 0 1 0.00754014
"1:494" "P13" 2274979 "Run1" 8 "25%" "0" 0 19 0 1 0.00694393
"1:495" "P13" 2299507 "Run1" 9 "100%" "2" 1 0 53 1 0.0128279
"1:496" "P13" 2326027 "Run1" 10 "0%" "0" 0 2 0 1 0.00716292
"1:497" "P13" 2350467 "Run1" 11 "75%" "0" 0 69 0 1 0.00643723
"1:498" "P13" 2376371 "Run1" 12 "25%" "0" 0 40 0 1 0.00727543
"1:499" "P13" 2401468 "Run1" 13 "75%" "0" 0 17 0 1 0.00669397
"1:500" "P13" 2424707 "Run1" 14 "25%" "3" 1 0 81 1 0.024319
"1:501" "P13" 2451108 "Run1" 15 "75%" "0" 0 74 0 1 0.00645266
"1:502" "P13" 2474691 "Run1" 16 "0%" "0" 0 33 0 1 0.0165391
"1:503" "P13" 2499619 "Run1" 17 "75%" "2" 1 0 61 1 0.0140474
"1:504" "P13" 2524131 "Run1" 18 "50%" "0" 0 3 0 1 0.00621385
"1:505" "P13" 2624915 "Run2" 1 "25%" "0" 0 8 0 1 0.00675254
"1:506" "P13" 2650387 "Run2" 2 "75%" "0" 0 92 0 1 0.0062359
"1:507" "P13" 2673715 "Run2" 3 "50%" "0" 0 60 0 1 0.00611123
"1:508" "P13" 2697307 "Run2" 4 "0%" "0" 0 8 0 1 0.00675537
"1:509" "P13" 2723636 "Run2" 5 "50%" "0" 0 5 0 1 0.00677281
"1:510" "P13" 2749444 "Run2" 6 "25%" "0" 0 15 0 1 0.00611558
"1:511" "P13" 2771883 "Run2" 7 "100%" "2" 1 0 65 1 0.011164
"1:512" "P13" 2798595 "Run2" 8 "75%" "1" 1 0 3 1 0.00893881
"1:513" "P13" 2822603 "Run2" 9 "25%" "0" 0 75 0 1 0.00687477
"1:514" "P13" 2849035 "Run2" 10 "100%" "1" 1 0 5 1 0.0131683
"1:515" "P13" 2873715 "Run2" 11 "25%" "2" 1 0 59 1 0.0111731
"1:516" "P13" 2900835 "Run2" 12 "50%" "0" 0 73 0 1 0.00648648
"1:517" "P13" 2924595 "Run2" 13 "75%" "0" 0 13 0 1 0.00642031
"1:518" "P13" 2949405 "Run2" 14 "0%" "0" 0 3 0 1 0.00668154
"1:519" "P13" 2976443 "Run2" 15 "50%" "3" 1 0 75 1 0.0214988
"1:520" "P13" 3003843 "Run2" 16 "0%" "0" 0 2 0 1 0.00726028
"1:521" "P13" 3028643 "Run2" 17 "75%" "0" 0 71 0 1 0.0078904
"1:522" "P13" 3056379 "Run2" 18 "100%" "3" 1 0 90 1 0.0189598
"1:523" "P13" 3158171 "Run3" 1 "75%" "3" 1 0 94 1 0.023042
"1:524" "P13" 3183779 "Run3" 2 "25%" "1" 1 0 3 1 0.0116537
"1:525" "P13" 3206987 "Run3" 3 "75%" "0" 0 19 0 1 0.00894851
"1:526" "P13" 3231371 "Run3" 4 "50%" "0" 0 93 0 1 0.00893996
"1:527" "P13" 3256259 "Run3" 5 "50%" "0" 0 7 0 1 0.00970379
"1:528" "P13" 3279987 "Run3" 6 "0%" "0" 0 17 0 1 0.0106216
"1:529" "P13" 3303771 "Run3" 7 "75%" "0" 0 91 0 1 0.00991672
"1:530" "P13" 3327490 "Run3" 8 "25%" "0" 0 44 0 1 0.00975122
"1:531" "P13" 3350363 "Run3" 9 "0%" "0" 0 9 0 1 0.00940237
"1:532" "P13" 3374226 "Run3" 10 "100%" "3" 1 0 86 1 0.0179219
"1:533" "P13" 3398338 "Run3" 11 "75%" "0" 0 65 0 1 0.00937316
"1:534" "P13" 3425106 "Run3" 12 "25%" "0" 0 10 0 1 0.0100183
"1:535" "P13" 3447234 "Run3" 13 "100%" "2" 1 0 54 1 0.0148684
"1:536" "P13" 3470754 "Run3" 14 "50%" "0" 0 47 0 1 0.009897
"1:537" "P13" 3496306 "Run3" 15 "100%" "1" 1 0 8 1 0.0112045
"1:538" "P13" 3523322 "Run3" 16 "25%" "0" 0 78 0 1 0.00759209
"1:539" "P13" 3548690 "Run3" 17 "50%" "2" 1 0 57 1 0.0136463
"1:540" "P13" 3573730 "Run3" 18 "0%" "0" 0 9 0 1 0.0102456
"1:541" "P14" 2055693 "Run1" 1 "0%" "0" 0 11 0 1 0.0123999
"1:542" "P14" 2085525 "Run1" 2 "100%" "2" 1 0 0 1 0.0134247
"1:543" "P14" 2113205 "Run1" 3 "50%" "0" 0 11 0 1 0.0128335
"1:544" "P14" 2141181 "Run1" 4 "50%" "0" 0 22 0 1 0.014204
"1:545" "P14" 2169878 "Run1" 5 "75%" "0" 0 61 0 1 0.0130419
"1:546" "P14" 2199965 "Run1" 6 "75%" "0" 0 9 0 1 0.0140095
"1:547" "P14" 2227053 "Run1" 7 "25%" "0" 0 67 0 1 0.0163973
"1:548" "P14" 2253941 "Run1" 8 "0%" "0" 0 6 0 1 0.0184606
"1:549" "P14" 2279645 "Run1" 9 "25%" "0" 0 30 0 1 0.0111746
"1:550" "P14" 2306141 "Run1" 10 "50%" "1" 1 0 3 1 0.0816494
"1:551" "P14" 2330213 "Run1" 11 "75%" "2" 1 0 55 1 0.0162344
"1:552" "P14" 2354981 "Run1" 12 "75%" "0" 0 38 0 1 0.0149658
"1:553" "P14" 2382037 "Run1" 13 "25%" "0" 0 44 0 1 0.01542
"1:554" "P14" 2407716 "Run1" 14 "50%" "0" 0 70 0 1 0.0127389
"1:555" "P14" 2434884 "Run1" 15 "25%" "3" 1 0 78 1 0.0186764
"1:556" "P14" 2461716 "Run1" 16 "0%" "0" 0 58 0 1 0.0144144
"1:557" "P14" 2489716 "Run1" 17 "100%" "3" 1 0 90 1 0.018647
"1:558" "P14" 2517340 "Run1" 18 "100%" "1" 1 0 46 1 0.013206
"1:559" "P14" 2615284 "Run2" 1 "50%" "0" 0 74 0 1 0.019156
"1:560" "P14" 2639740 "Run2" 2 "0%" "0" 0 63 0 1 0.0563411
"1:561" "P14" 2662668 "Run2" 3 "50%" "0" 0 27 0 1 0.0128392
"1:562" "P14" 2690444 "Run2" 4 "25%" "0" 0 21 0 1 0.0225239
"1:563" "P14" 2716724 "Run2" 5 "0%" "0" 0 13 0 1 0.0140483
"1:564" "P14" 2740244 "Run2" 6 "100%" "2" 1 0 56 1 0.016452
"1:565" "P14" 2763740 "Run2" 7 "100%" "1" 1 0 30 1 0.0111243
"1:566" "P14" 2787380 "Run2" 8 "25%" "0" 0 61 0 1 0.0121672
"1:567" "P14" 2812973 "Run2" 9 "75%" "0" 0 41 0 1 0.0139728
"1:568" "P14" 2836564 "Run2" 10 "50%" "0" 0 62 0 1 0.0168363
"1:569" "P14" 2860468 "Run2" 11 "0%" "0" 0 25 0 1 0.010316
"1:570" "P14" 2884516 "Run2" 12 "75%" "0" 0 62 0 1 0.0150116
"1:571" "P14" 2908236 "Run2" 13 "75%" "3" 1 0 88 1 0.0297416
"1:572" "P14" 2931580 "Run2" 14 "25%" "1" 1 0 58 1 0.0160946
"1:573" "P14" 2957516 "Run2" 15 "75%" "0" 0 89 0 1 0.0146632
"1:574" "P14" 2980612 "Run2" 16 "25%" "0" 0 64 0 1 0.0112577
"1:575" "P14" 3007796 "Run2" 17 "100%" "3" 1 0 91 1 0.0156124
"1:576" "P14" 3031421 "Run2" 18 "50%" "2" 1 0 74 1 0.0145287
"1:577" "P14" 3130052 "Run3" 1 "50%" "3" 1 0 95 1 0.0134034
"1:578" "P14" 3154164 "Run3" 2 "25%" "2" 1 0 63 1 0.0160483
"1:579" "P14" 3179603 "Run3" 3 "25%" "0" 0 92 0 1 0.00804279
"1:580" "P14" 3206915 "Run3" 4 "75%" "0" 0 95 0 1 0.0075233
"1:581" "P14" 3229915 "Run3" 5 "75%" "0" 0 75 0 1 0.0174466
"1:582" "P14" 3256275 "Run3" 6 "25%" "0" 0 14 0 1 0.0111636
"1:583" "P14" 3284204 "Run3" 7 "0%" "0" 0 2 0 1 0.00940208
"1:584" "P14" 3309003 "Run3" 8 "0%" "0" 0 30 0 1 0.0117523
"1:585" "P14" 3333811 "Run3" 9 "100%" "1" 1 0 23 1 0.0150041
"1:586" "P14" 3356643 "Run3" 10 "0%" "0" 0 24 0 1 0.0145686
"1:587" "P14" 3379667 "Run3" 11 "100%" "2" 1 0 72 1 0.0125933
"1:588" "P14" 3405675 "Run3" 12 "100%" "3" 1 0 98 1 0.0296194
"1:589" "P14" 3429555 "Run3" 13 "75%" "1" 1 0 63 1 0.0189148
"1:590" "P14" 3454059 "Run3" 14 "75%" "0" 0 68 0 1 0.0108716
"1:591" "P14" 3477587 "Run3" 15 "50%" "0" 0 59 0 1 0.0155309
"1:592" "P14" 3499835 "Run3" 16 "50%" "0" 0 39 0 1 0.0132179
"1:593" "P14" 3524515 "Run3" 17 "25%" "0" 0 62 0 1 0.0109768
"1:594" "P14" 3548955 "Run3" 18 "50%" "0" 0 94 0 1 0.0112111
"1:595" "P15" 2254372 "Run1" 1 "0%" "0" 0 82 0 1 0.0620326
"1:596" "P15" 2281092 "Run1" 2 "25%" "0" 0 60 0 1 0.0371359
"1:597" "P15" 2306844 "Run1" 3 "0%" "0" 0 27 0 1 0.0297317
"1:598" "P15" 2334308 "Run1" 4 "75%" "0" 0 93 0 1 0.0191948
"1:599" "P15" 2359276 "Run1" 5 "25%" "0" 0 65 0 1 0.0305688
"1:600" "P15" 2385780 "Run1" 6 "100%" "2" 1 0 74 1 0.0459018
"1:601" "P15" 2411996 "Run1" 7 "50%" "0" 0 98 0 1 0.0299319
"1:602" "P15" 2437940 "Run1" 8 "75%" "0" 0 91 0 1 0.0285856
"1:603" "P15" 2462644 "Run1" 9 "100%" "3" 1 0 97 1 0.0354309
"1:604" "P15" 2488252 "Run1" 10 "75%" "0" 0 73 0 1 0.026169
"1:605" "P15" 2514636 "Run1" 11 "75%" "1" 1 0 63 1 0.0271882
"1:606" "P15" 2538252 "Run1" 12 "50%" "0" 0 71 0 1 0.0215021
"1:607" "P15" 2562308 "Run1" 13 "50%" "0" 0 61 0 1 0.0258723
"1:608" "P15" 2589500 "Run1" 14 "25%" "3" 1 0 86 1 0.04584
"1:609" "P15" 2615364 "Run1" 15 "0%" "0" 0 29 0 1 0.0260135
"1:610" "P15" 2639076 "Run1" 16 "50%" "2" 1 0 61 1 0.0251853
"1:611" "P15" 2664132 "Run1" 17 "100%" "1" 1 0 38 1 0.0276937
"1:612" "P15" 2690476 "Run1" 18 "25%" "0" 0 85 0 1 0.026148
"1:613" "P15" 2789364 "Run2" 1 "75%" "0" 0 93 0 1 0.01984
"1:614" "P15" 2816117 "Run2" 2 "0%" "0" 0 40 0 1 0.0255445
"1:615" "P15" 2838908 "Run2" 3 "50%" "0" 0 70 0 1 0.0261195
"1:616" "P15" 2863316 "Run2" 4 "50%" "3" 1 0 90 1 0.0267647
"1:617" "P15" 2889236 "Run2" 5 "100%" "2" 1 0 51 1 0.0298497
"1:618" "P15" 2917468 "Run2" 6 "75%" "2" 1 0 61 1 0.0263797
"1:619" "P15" 2943212 "Run2" 7 "75%" "0" 0 78 0 1 0.0189405
"1:620" "P15" 2968412 "Run2" 8 "50%" "0" 0 64 0 1 0.0309819
"1:621" "P15" 2993020 "Run2" 9 "50%" "0" 0 86 0 1 0.0231236
"1:622" "P15" 3015548 "Run2" 10 "0%" "0" 0 60 0 1 0.0167616
"1:623" "P15" 3042276 "Run2" 11 "25%" "0" 0 44 0 1 0.0262656
"1:624" "P15" 3065612 "Run2" 12 "100%" "1" 1 0 41 1 0.0240078
"1:625" "P15" 3089284 "Run2" 13 "25%" "0" 0 70 0 1 0.0184857
"1:626" "P15" 3113604 "Run2" 14 "100%" "3" 1 0 94 1 0.0201465
"1:627" "P15" 3139692 "Run2" 15 "0%" "0" 0 18 0 1 0.018165
"1:628" "P15" 3163228 "Run2" 16 "25%" "0" 0 7 0 1 0.0211574
"1:629" "P15" 3187139 "Run2" 17 "75%" "0" 0 84 0 1 0.0210287
"1:630" "P15" 3210851 "Run2" 18 "25%" "1" 1 0 56 1 0.0235162
"1:631" "P15" 3318515 "Run3" 1 "25%" "0" 0 31 0 1 0.0160423
"1:632" "P15" 3344723 "Run3" 2 "0%" "0" 0 27 0 1 0.00845322
