"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1:32" "P02" 4857814 "Run2" 14 "0%" "0" 0 2 0 1 0.0225063
"1:33" "P02" 4881174 "Run2" 15 "25%" "2" 1 0 37 1 0.0287103
"1:34" "P02" 4905278 "Run2" 16 "0%" "0" 0 3 0 1 0.0222783
"1:35" "P02" 4926494 "Run2" 17 "75%" "0" 0 58 0 1 0.0211551
"1:36" "P02" 4952526 "Run2" 18 "25%" "0" 0 2 0 1 0.0215686
"1:37" "P02" 5052134 "Run3" 1 "0%" "0" 0 3 0 1 0.0240879
"1:38" "P02" 5075726 "Run3" 2 "75%" "0" 0 19 0 1 0.0169577
"1:39" "P02" 5099654 "Run3" 3 "75%" "0" 0 7 0 1 0.0249024
"1:40" "P02" 5123382 "Run3" 4 "100%" "2" 1 0 27 1 0.0215025
"1:41" "P02" 5149022 "Run3" 5 "25%" "0" 0 3 0 1 0.021997
"1:42" "P02" 5173694 "Run3" 6 "100%" "1" 1 0 11 1 0.0173115
"1:43" "P02" 5199758 "Run3" 7 "0%" "0" 0 2 0 1 0.0234178
"1:44" "P02" 5225798 "Run3" 8 "50%" "0" 0 4 0 1 0.0226905
"1:45" "P02" 5248606 "Run3" 9 "50%" "2" 1 0 24 1 0.0339749
"1:46" "P02" 5277190 "Run3" 10 "100%" "3" 1 0 57 1 0.0298381
"1:47" "P02" 5298335 "Run3" 11 "75%" "3" 1 0 55 1 0.0284965
"1:48" "P02" 5322846 "Run3" 12 "25%" "1" 1 0 6 1 0.031146
"1:49" "P02" 5345526 "Run3" 13 "25%" "0" 0 57 0 1 0.0338274
"1:50" "P02" 5368894 "Run3" 14 "50%" "0" 0 18 0 1 0.0330157
"1:51" "P02" 5392686 "Run3" 15 "75%" "0" 0 35 0 1 0.0319554
"1:52" "P02" 5415310 "Run3" 16 "25%" "0" 0 30 0 1 0.0289099
"1:53" "P02" 5442502 "Run3" 17 "0%" "0" 0 5 0 1 0.0250864
"1:54" "P02" 5464559 "Run3" 18 "50%" "0" 0 22 0 1 0.0312739
"1:55" "P18" 2387874 "Run1" 1 "0%" "0" 0 56 0 1 0.0411969
"1:56" "P18" 2414114 "Run1" 2 "100%" "2" 1 0 46 1 0.049625
"1:57" "P18" 2437746 "Run1" 3 "25%" "2" 1 0 45 1 0.0588434
"1:58" "P18" 2464290 "Run1" 4 "50%" "0" 0 59 0 1 0.0520261
"1:59" "P18" 2488778 "Run1" 5 "25%" "0" 0 55 0 1 0.0494878
"1:60" "P18" 2514034 "Run1" 6 "75%" "0" 0 59 0 1 0.0537037
"1:61" "P18" 2540651 "Run1" 7 "50%" "3" 1 0 70 1 0.0639872
"1:62" "P18" 2567354 "Run1" 8 "25%" "0" 0 45 0 1 0.0278687
"1:63" "P18" 2591250 "Run1" 9 "75%" "0" 0 63 0 1 0.0571927
"1:64" "P18" 2616154 "Run1" 10 "0%" "0" 0 46 0 1 0.0498588
"1:65" "P18" 2644026 "Run1" 11 "50%" "0" 0 63 0 1 0.0516174
"1:66" "P18" 2669466 "Run1" 12 "75%" "0" 0 46 0 1 0.0523274
"1:67" "P18" 2697546 "Run1" 13 "100%" "1" 1 0 24 1 0.0681448
"1:68" "P18" 2722531 "Run1" 14 "0%" "0" 0 47 0 1 0.0107331
"1:69" "P18" 2747466 "Run1" 15 "75%" "1" 1 0 44 1 0.0525411
"1:70" "P18" 2773114 "Run1" 16 "25%" "0" 0 67 0 1 0.0507387
"1:71" "P18" 2796978 "Run1" 17 "100%" "3" 1 0 76 1 0.0646444
"1:72" "P18" 2822170 "Run1" 18 "50%" "0" 0 57 0 1 0.0139142
"1:73" "P18" 2922066 "Run2" 1 "25%" "0" 0 43 0 1 0.0120167
"1:74" "P18" 2945562 "Run2" 2 "75%" "0" 0 57 0 1 0.0117608
"1:75" "P18" 2970474 "Run2" 3 "75%" "0" 0 47 0 1 0.0425518
"1:76" "P18" 2993546 "Run2" 4 "25%" "0" 0 48 0 1 0.0545162
"1:77" "P18" 3020722 "Run2" 5 "0%" "0" 0 42 0 1 0.0239734
"1:78" "P18" 3044458 "Run2" 6 "0%" "0" 0 46 0 1 0.059951
"1:79" "P18" 3069569 "Run2" 7 "100%" "1" 1 0 45 1 0.051176
"1:80" "P18" 3094313 "Run2" 8 "0%" "0" 0 47 0 1 0.0154492
"1:81" "P18" 3120833 "Run2" 9 "50%" "0" 0 57 0 1 0.0520913
"1:82" "P18" 3146778 "Run2" 10 "100%" "2" 1 0 52 1 0.038373
"1:83" "P18" 3171649 "Run2" 11 "75%" "3" 1 0 59 1 0.0362042
"1:84" "P18" 3193762 "Run2" 12 "25%" "1" 1 0 47 1 0.0371249
"1:85" "P18" 3217337 "Run2" 13 "50%" "0" 0 46 0 1 0.0437327
"1:86" "P18" 3242737 "Run2" 14 "75%" "0" 0 63 0 1 0.0397799
"1:87" "P18" 3267233 "Run2" 15 "25%" "0" 0 47 0 1 0.0315578
"1:88" "P18" 3291753 "Run2" 16 "50%" "2" 1 0 58 1 0.0340964
"1:89" "P18" 3318537 "Run2" 17 "100%" "3" 1 0 71 1 0.0359773
"1:90" "P18" 3344753 "Run2" 18 "50%" "0" 0 71 0 1 0.0429333
"1:91" "P18" 3448617 "Run3" 1 "0%" "0" 0 47 0 1 0.016309
"1:92" "P18" 3474753 "Run3" 2 "25%" "0" 0 54 0 1 0.0301807
"1:93" "P18" 3498657 "Run3" 3 "50%" "0" 0 44 0 1 0.0352273
"1:94" "P18" 3526049 "Run3" 4 "100%" "1" 1 0 46 1 0.0288157
"1:95" "P18" 3549281 "Run3" 5 "75%" "2" 1 0 57 1 0.0442012
"1:96" "P18" 3574721 "Run3" 6 "75%" "0" 0 57 0 1 0.0332037
"1:97" "P18" 3600193 "Run3" 7 "25%" "0" 0 47 0 1 0.0297358
"1:98" "P18" 3627737 "Run3" 8 "0%" "0" 0 46 0 1 0.0385516
"1:99" "P18" 3654618 "Run3" 9 "75%" "0" 0 75 0 1 0.043989
"1:100" "P18" 3678681 "Run3" 10 "50%" "1" 1 0 46 1 0.0375816
"1:101" "P18" 3702577 "Run3" 11 "75%" "0" 0 46 0 1 0.0355454
"1:102" "P18" 3726833 "Run3" 12 "50%" "0" 0 68 0 1 0.0408576
"1:103" "P18" 3755593 "Run3" 13 "0%" "0" 0 48 0 1 0.0277207
"1:104" "P18" 3780833 "Run3" 14 "25%" "3" 1 0 76 1 0.0265316
"1:105" "P18" 3804985 "Run3" 15 "50%" "0" 0 60 0 1 0.0187019
"1:106" "P18" 3828337 "Run3" 16 "25%" "0" 0 47 0 1 0.0170602
"1:107" "P18" 3853281 "Run3" 17 "100%" "3" 1 0 69 1 0.0272153
"1:108" "P18" 3878689 "Run3" 18 "100%" "2" 1 0 55 1 0.0636073
"1:109" "P23" 1736975 "Run1" 1 "75%" "0" 0 9 0 1 0.0325052
"1:110" "P23" 1765447 "Run1" 2 "100%" "1" 1 0 0 1 0.0710657
"1:111" "P23" 1792535 "Run1" 3 "25%" "0" 0 72 0 1 0.0479211
"1:112" "P23" 1820647 "Run1" 4 "25%" "2" 1 0 8 1 0.0802245
"1:113" "P23" 1845767 "Run1" 5 "75%" "0" 0 81 0 1 0.0460075
"1:114" "P23" 1869911 "Run1" 6 "25%" "0" 0 66 0 1 0.0386081
"1:115" "P23" 1895111 "Run1" 7 "50%" "0" 0 72 0 1 0.0435544
"1:116" "P23" 1923335 "Run1" 8 "75%" "1" 1 0 8 1 0.0686577
"1:117" "P23" 1950087 "Run1" 9 "0%" "0" 0 90 0 1 0.0437784
"1:118" "P23" 1977039 "Run1" 10 "25%" "0" 0 98 0 1 0.0385531
"1:119" "P23" 2002927 "Run1" 11 "50%" "0" 0 93 0 1 0.0366098
"1:120" "P23" 2029303 "Run1" 12 "50%" "0" 0 17 0 1 0.0381275
"1:121" "P23" 2054791 "Run1" 13 "75%" "0" 0 97 0 1 0.0495456
"1:122" "P23" 2080463 "Run1" 14 "0%" "0" 0 92 0 1 0.0541031
"1:123" "P23" 2104679 "Run1" 15 "100%" "2" 1 0 14 1 0.0806424
"1:124" "P23" 2130367 "Run1" 16 "0%" "0" 0 16 0 1 0.0378096
"1:125" "P23" 2153839 "Run1" 17 "50%" "3" 1 0 66 1 0.0647515
"1:126" "P23" 2178728 "Run1" 18 "100%" "3" 1 0 79 1 0.0851787
"1:127" "P23" 2277815 "Run2" 1 "0%" "0" 0 68 0 1 0.0452327
"1:128" "P23" 2302735 "Run2" 2 "100%" "2" 1 0 22 1 0.0632408
"1:129" "P23" 2329783 "Run2" 3 "100%" "1" 1 0 0 1 0.0737802
"1:130" "P23" 2354616 "Run2" 4 "25%" "0" 0 64 0 1 0.034244
"1:131" "P23" 2379311 "Run2" 5 "75%" "2" 1 0 25 1 0.0663262
"1:132" "P23" 2403975 "Run2" 6 "25%" "0" 0 70 0 1 0.0391239
"1:133" "P23" 2430287 "Run2" 7 "0%" "0" 0 100 0 1 0.0487712
"1:134" "P23" 2455423 "Run2" 8 "75%" "0" 0 77 0 1 0.0428038
"1:135" "P23" 2481415 "Run2" 9 "75%" "0" 0 85 0 1 0.0422301
"1:136" "P23" 2506655 "Run2" 10 "50%" "0" 0 67 0 1 0.0246486
"1:137" "P23" 2530495 "Run2" 11 "100%" "3" 1 0 39 1 0.090096
"1:138" "P23" 2559743 "Run2" 12 "25%" "0" 0 51 0 1 0.0377284
"1:139" "P23" 2587191 "Run2" 13 "50%" "1" 1 0 7 1 0.0611065
"1:140" "P23" 2609663 "Run2" 14 "25%" "3" 1 0 54 1 0.0896469
"1:141" "P23" 2633470 "Run2" 15 "0%" "0" 0 71 0 1 0.0434203
"1:142" "P23" 2656590 "Run2" 16 "50%" "0" 0 64 0 1 0.0477314
"1:143" "P23" 2681022 "Run2" 17 "75%" "0" 0 75 0 1 0.0432538
"1:144" "P23" 2704566 "Run2" 18 "50%" "0" 0 67 0 1 0.0627995
"1:145" "P23" 2804198 "Run3" 1 "100%" "3" 1 0 75 1 0.0594652
"1:146" "P23" 2829406 "Run3" 2 "100%" "1" 1 0 5 1 0.0527949
"1:147" "P23" 2853926 "Run3" 3 "25%" "0" 0 62 0 1 0.0630267
"1:148" "P23" 2879998 "Run3" 4 "75%" "0" 0 63 0 1 0.0689636
"1:149" "P23" 2907006 "Run3" 5 "25%" "1" 1 0 21 1 0.0635746
"1:150" "P23" 2932222 "Run3" 6 "25%" "0" 0 61 0 1 0.0312919
"1:151" "P23" 2956830 "Run3" 7 "50%" "0" 0 41 0 1 0.0319543
"1:152" "P23" 2979126 "Run3" 8 "0%" "0" 0 38 0 1 0.0487981
"1:153" "P23" 3002758 "Run3" 9 "75%" "0" 0 30 0 1 0.047179
"1:154" "P23" 3026286 "Run3" 10 "75%" "0" 0 70 0 1 0.0435082
"1:155" "P23" 3049942 "Run3" 11 "0%" "0" 0 41 0 1 0.0392142
"1:156" "P23" 3072030 "Run3" 12 "50%" "0" 0 58 0 1 0.0370729
"1:157" "P23" 3096334 "Run3" 13 "50%" "2" 1 0 35 1 0.0645409
"1:158" "P23" 3121022 "Run3" 14 "75%" "3" 1 0 67 1 0.075607
"1:159" "P23" 3143798 "Run3" 15 "0%" "0" 0 66 0 1 0.0548062
"1:160" "P23" 3167942 "Run3" 16 "25%" "0" 0 22 0 1 0.058474
"1:161" "P23" 3193622 "Run3" 17 "50%" "0" 0 36 0 1 0.0564045
"1:162" "P23" 3216654 "Run3" 18 "100%" "2" 1 0 27 1 0.0698505
"1:163" "P30" 2561057 "Run1" 1 "75%" "0" 0 7 0 1 0.0276576
"1:164" "P30" 2589649 "Run1" 2 "75%" "2" 1 0 53 1 0.0706863
"1:165" "P30" 2616849 "Run1" 3 "100%" "1" 1 0 10 1 0.0627987
"1:166" "P30" 2644729 "Run1" 4 "0%" "0" 0 82 0 1 0.0435534
"1:167" "P30" 2672401 "Run1" 5 "25%" "0" 0 92 0 1 0.0622376
"1:168" "P30" 2700633 "Run1" 6 "25%" "0" 0 80 0 1 0.0361768
"1:169" "P30" 2731409 "Run1" 7 "0%" "0" 0 93 0 1 0.0355564
"1:170" "P30" 2761449 "Run1" 8 "25%" "0" 0 76 0 1 0.0419392
"1:171" "P30" 2789345 "Run1" 9 "50%" "1" 1 0 36 1 0.0786144
"1:172" "P30" 2818937 "Run1" 10 "50%" "0" 0 60 0 1 0.0343348
"1:173" "P30" 2843409 "Run1" 11 "75%" "0" 0 63 0 1 0.0345123
"1:174" "P30" 2869161 "Run1" 12 "50%" "0" 0 62 0 1 0.0401247
"1:175" "P30" 2898761 "Run1" 13 "25%" "3" 1 0 80 1 0.0676094
"1:176" "P30" 2925745 "Run1" 14 "0%" "0" 0 60 0 1 0.056121
"1:177" "P30" 2948537 "Run1" 15 "75%" "0" 0 61 0 1 0.0402926
"1:178" "P30" 2976545 "Run1" 16 "50%" "0" 0 61 0 1 0.0407492
"1:179" "P30" 3001842 "Run1" 17 "100%" "3" 1 0 62 1 0.093088
"1:180" "P30" 3029593 "Run1" 18 "100%" "2" 1 0 59 1 0.0697976
"1:181" "P30" 3129961 "Run2" 1 "75%" "1" 1 0 60 1 0.0659948
"1:182" "P30" 3162129 "Run2" 2 "75%" "0" 0 49 0 1 0.0421026
"1:183" "P30" 3188665 "Run2" 3 "50%" "3" 1 0 66 1 0.0418957
"1:184" "P30" 3213857 "Run2" 4 "75%" "0" 0 55 0 1 0.0411711
"1:185" "P30" 3243145 "Run2" 5 "25%" "0" 0 51 0 1 0.0393976
"1:186" "P30" 3269817 "Run2" 6 "100%" "1" 1 0 37 1 0.0590055
"1:187" "P30" 3296489 "Run2" 7 "25%" "0" 0 48 0 1 0.0375181
"1:188" "P30" 3324225 "Run2" 8 "0%" "0" 0 83 0 1 0.0341298
"1:189" "P30" 3351665 "Run2" 9 "75%" "0" 0 46 0 1 0.0380981
"1:190" "P30" 3379457 "Run2" 10 "50%" "0" 0 51 0 1 0.0321981
"1:191" "P30" 3404593 "Run2" 11 "50%" "0" 0 43 0 1 0.0442248
"1:192" "P30" 3433769 "Run2" 12 "100%" "2" 1 0 52 1 0.0760137
"1:193" "P30" 3459408 "Run2" 13 "0%" "0" 0 81 0 1 0.0369444
"1:194" "P30" 3487529 "Run2" 14 "25%" "0" 0 42 0 1 0.0368145
"1:195" "P30" 3515129 "Run2" 15 "100%" "3" 1 0 61 1 0.0680637
"1:196" "P30" 3548145 "Run2" 16 "25%" "2" 1 0 58 1 0.0736164
"1:197" "P30" 3572016 "Run2" 17 "0%" "0" 0 78 0 1 0.0378264
"1:198" "P30" 3596752 "Run2" 18 "50%" "0" 0 58 0 1 0.0439507
"1:199" "P30" 3695712 "Run3" 1 "100%" "1" 1 0 42 1 0.0638982
"1:200" "P30" 3720632 "Run3" 2 "25%" "0" 0 48 0 1 0.0201632
"1:201" "P30" 3748488 "Run3" 3 "75%" "0" 0 48 0 1 0.0254549
"1:202" "P30" 3773520 "Run3" 4 "0%" "0" 0 83 0 1 0.0170838
"1:203" "P30" 3797280 "Run3" 5 "50%" "0" 0 46 0 1 0.0324895
"1:204" "P30" 3822496 "Run3" 6 "25%" "1" 1 0 47 1 0.0752163
"1:205" "P30" 3846280 "Run3" 7 "50%" "0" 0 44 0 1 0.0355265
"1:206" "P30" 3870824 "Run3" 8 "0%" "0" 0 81 0 1 0.0258941
"1:207" "P30" 3895680 "Run3" 9 "75%" "3" 1 0 73 1 0.0771573
"1:208" "P30" 3918552 "Run3" 10 "75%" "0" 0 43 0 1 0.0373942
"1:209" "P30" 3942336 "Run3" 11 "50%" "0" 0 32 0 1 0.0347298
"1:210" "P30" 3966080 "Run3" 12 "25%" "0" 0 41 0 1 0.0278668
"1:211" "P30" 3995160 "Run3" 13 "100%" "3" 1 0 65 1 0.0778849
"1:212" "P30" 4030928 "Run3" 14 "25%" "0" 0 40 0 1 0.0322029
"1:213" "P30" 4056360 "Run3" 15 "0%" "0" 0 79 0 1 0.031429
"1:214" "P30" 4078832 "Run3" 16 "75%" "0" 0 40 0 1 0.0401639
"1:215" "P30" 4101208 "Run3" 17 "50%" "2" 1 0 59 1 0.0711339
"1:216" "P30" 4123785 "Run3" 18 "100%" "2" 1 0 56 1 0.0823156
"1:217" "P36" 1961539 "Run1" 1 "75%" "2" 1 0 88 1 0.0141973
"1:218" "P36" 1986723 "Run1" 2 "25%" "0" 0 98 0 1 0.00841608
"1:219" "P36" 2013187 "Run1" 3 "25%" "0" 0 100 0 1 0.00564404
"1:220" "P36" 2038523 "Run1" 4 "0%" "0" 0 100 0 1 0.00625908
"1:221" "P36" 2065460 "Run1" 5 "75%" "0" 0 100 0 1 0.0498594
"1:222" "P36" 2091635 "Run1" 6 "100%" "2" 1 0 97 1 0.0245074
"1:223" "P36" 2118308 "Run1" 7 "100%" "3" 1 0 100 1 0.0707592
"1:224" "P36" 2143867 "Run1" 8 "75%" "0" 0 95 0 1 0.00869262
"1:225" "P36" 2167843 "Run1" 9 "25%" "3" 1 0 96 1 0.0121374
"1:226" "P36" 2191627 "Run1" 10 "25%" "0" 0 100 0 1 0.0058053
"1:227" "P36" 2214831 "Run1" 11 "50%" "0" 0 100 0 1 0.0176946
"1:228" "P36" 2240163 "Run1" 12 "0%" "0" 0 99 0 1 0.00548619
"1:229" "P36" 2265139 "Run1" 13 "50%" "0" 0 100 0 1 0.00615365
"1:230" "P36" 2289635 "Run1" 14 "0%" "0" 0 98 0 1 0.00569749
"1:231" "P36" 2312639 "Run1" 15 "75%" "0" 0 100 0 1 0.00508371
"1:232" "P36" 2337787 "Run1" 16 "50%" "0" 0 99 0 1 0.00620781
"1:233" "P36" 2365419 "Run1" 17 "50%" "1" 1 0 91 1 0.0106241
"1:234" "P36" 2390127 "Run1" 18 "100%" "1" 1 0 100 1 0.00924285
"1:235" "P36" 2489634 "Run2" 1 "50%" "0" 0 99 0 1 0.00487378
"1:236" "P36" 2515962 "Run2" 2 "0%" "0" 0 99 0 1 0.00589034
"1:237" "P36" 2540630 "Run2" 3 "75%" "0" 0 94 0 1 0.00721164
"1:238" "P36" 2565978 "Run2" 4 "0%" "0" 0 97 0 1 0.00858946
"1:239" "P36" 2590706 "Run2" 5 "75%" "0" 0 99 0 1 0.00626765
"1:240" "P36" 2615415 "Run2" 6 "0%" "0" 0 98 0 1 0.00533107
"1:241" "P36" 2643298 "Run2" 7 "100%" "1" 1 0 94 1 0.0646767
"1:242" "P36" 2666598 "Run2" 8 "25%" "0" 0 98 0 1 0.00544973
"1:243" "P36" 2692182 "Run2" 9 "25%" "0" 0 100 0 1 0.00998345
"1:244" "P36" 2717346 "Run2" 10 "50%" "3" 1 0 100 1 0.038648
"1:245" "P36" 2742770 "Run2" 11 "75%" "1" 1 0 97 1 0.00748446
"1:246" "P36" 2766802 "Run2" 12 "100%" "2" 1 0 98 1 0.391225
"1:247" "P36" 2791658 "Run2" 13 "50%" "0" 0 99 0 1 0.00620085
"1:248" "P36" 2817538 "Run2" 14 "50%" "0" 0 100 0 1 0.0052255
"1:249" "P36" 2841098 "Run2" 15 "75%" "0" 0 100 0 1 0.00686603
"1:250" "P36" 2866086 "Run2" 16 "25%" "0" 0 100 0 1 0.00642193
"1:251" "P36" 2891002 "Run2" 17 "25%" "2" 1 0 96 1 0.0209749
"1:252" "P36" 2916042 "Run2" 18 "100%" "3" 1 0 100 1 0.112023
"1:253" "P36" 3015402 "Run3" 1 "25%" "0" 0 99 0 1 0.00824637
"1:254" "P36" 3039370 "Run3" 2 "100%" "1" 1 0 94 1 0.00925104
"1:255" "P36" 3066330 "Run3" 3 "0%" "0" 0 100 0 1 0.00506678
"1:256" "P36" 3090842 "Run3" 4 "0%" "0" 0 99 0 1 0.00598101
"1:257" "P36" 3116610 "Run3" 5 "50%" "0" 0 100 0 1 0.00775868
"1:258" "P36" 3139801 "Run3" 6 "75%" "3" 1 0 100 1 0.218645
"1:259" "P36" 3165058 "Run3" 7 "50%" "0" 0 99 0 1 0.00808981
"1:260" "P36" 3190101 "Run3" 8 "100%" "2" 1 0 100 1 0.151441
"1:261" "P36" 3215217 "Run3" 9 "75%" "0" 0 99 0 1 0.00711949
"1:262" "P36" 3238889 "Run3" 10 "25%" "0" 0 98 0 1 0.00679064
"1:263" "P36" 3263721 "Run3" 11 "100%" "3" 1 0 100 1 0.265996
"1:264" "P36" 3289581 "Run3" 12 "50%" "0" 0 100 0 1 0.00630732
"1:265" "P36" 3312677 "Run3" 13 "75%" "0" 0 84 0 1 0.00567513
"1:266" "P36" 3336949 "Run3" 14 "0%" "0" 0 100 0 1 0.00904419
"1:267" "P36" 3361657 "Run3" 15 "25%" "1" 1 0 100 1 0.00867042
"1:268" "P36" 3387725 "Run3" 16 "50%" "2" 1 0 100 1 0.006251
"1:269" "P36" 3411001 "Run3" 17 "75%" "0" 0 100 0 1 0.0193686
"1:270" "P36" 3435054 "Run3" 18 "25%" "0" 0 100 0 1 0.00477406
"1:271" "P41" 2665397 "Run1" 1 "75%" "0" 0 63 0 1 0.0224444
"1:272" "P41" 2689669 "Run1" 2 "50%" "0" 0 59 0 1 0.0261865
"1:273" "P41" 2712869 "Run1" 3 "75%" "0" 0 57 0 1 0.0224424
"1:274" "P41" 2741333 "Run1" 4 "50%" "3" 1 0 71 1 0.0809004
"1:275" "P41" 2766885 "Run1" 5 "50%" "0" 0 55 0 1 0.0253856
"1:276" "P41" 2791909 "Run1" 6 "25%" "0" 0 39 0 1 0.0217782
"1:277" "P41" 2814469 "Run1" 7 "50%" "0" 0 41 0 1 0.0219924
"1:278" "P41" 2838461 "Run1" 8 "0%" "0" 0 26 0 1 0.0196293
"1:279" "P41" 2864213 "Run1" 9 "25%" "0" 0 22 0 1 0.0303115
"1:280" "P41" 2886709 "Run1" 10 "0%" "0" 0 23 0 1 0.027455
"1:281" "P41" 2910549 "Run1" 11 "25%" "0" 0 52 0 1 0.0257859
"1:282" "P41" 2934500 "Run1" 12 "100%" "3" 1 0 69 1 0.098836
"1:283" "P41" 2956876 "Run1" 13 "100%" "2" 1 0 58 1 0.0665112
"1:284" "P41" 2982140 "Run1" 14 "0%" "0" 0 10 0 1 0.0139103
"1:285" "P41" 3005284 "Run1" 15 "100%" "1" 1 0 30 1 0.041698
"1:286" "P41" 3028725 "Run1" 16 "75%" "0" 0 34 0 1 0.0274696
"1:287" "P41" 3053148 "Run1" 17 "75%" "2" 1 0 61 1 0.0709846
"1:288" "P41" 3077556 "Run1" 18 "25%" "1" 1 0 14 1 0.0313763
"1:289" "P41" 3175748 "Run2" 1 "50%" "0" 0 53 0 1 0.0195188
"1:290" "P41" 3199709 "Run2" 2 "25%" "0" 0 26 0 1 0.0251403
"1:291" "P41" 3223876 "Run2" 3 "0%" "0" 0 13 0 1 0.0306692
"1:292" "P41" 3248500 "Run2" 4 "0%" "0" 0 12 0 1 0.020948
"1:293" "P41" 3273348 "Run2" 5 "50%" "1" 1 0 17 1 0.0567473
"1:294" "P41" 3296372 "Run2" 6 "25%" "2" 1 0 61 1 0.0497843
"1:295" "P41" 3319252 "Run2" 7 "25%" "0" 0 9 0 1 0.0305589
"1:296" "P41" 3342756 "Run2" 8 "75%" "0" 0 74 0 1 0.0224258
"1:297" "P41" 3366404 "Run2" 9 "25%" "0" 0 58 0 1 0.0254124
"1:298" "P41" 3391012 "Run2" 10 "0%" "0" 0 8 0 1 0.0257892
"1:299" "P41" 3413764 "Run2" 11 "100%" "3" 1 0 75 1 0.0711116
"1:300" "P41" 3438044 "Run2" 12 "100%" "1" 1 0 6 1 0.0189232
"1:301" "P41" 3462468 "Run2" 13 "50%" "0" 0 10 0 1 0.0216574
"1:302" "P41" 3484108 "Run2" 14 "100%" "2" 1 0 59 1 0.0451623
"1:303" "P41" 3508212 "Run2" 15 "75%" "3" 1 0 78 1 0.0725421
"1:304" "P41" 3531988 "Run2" 16 "75%" "0" 0 41 0 1 0.0213325
"1:305" "P41" 3556340 "Run2" 17 "50%" "0" 0 71 0 1 0.0250913
"1:306" "P41" 3579484 "Run2" 18 "75%" "0" 0 65 0 1 0.0326979
"1:307" "P41" 3678539 "Run3" 1 "75%" "0" 0 77 0 1 0.0222735
"1:308" "P41" 3700323 "Run3" 2 "100%" "2" 1 0 61 1 0.0507251
"1:309" "P41" 3723387 "Run3" 3 "0%" "0" 0 9 0 1 0.020986
"1:310" "P41" 3747731 "Run3" 4 "0%" "0" 0 11 0 1 0.0225755
"1:311" "P41" 3770715 "Run3" 5 "100%" "1" 1 0 22 1 0.026343
"1:312" "P41" 3794339 "Run3" 6 "50%" "0" 0 60 0 1 0.0262411
"1:313" "P41" 3818931 "Run3" 7 "25%" "0" 0 16 0 1 0.0230028
"1:314" "P41" 3842723 "Run3" 8 "75%" "1" 1 0 14 1 0.0544774
"1:315" "P41" 3866931 "Run3" 9 "75%" "0" 0 77 0 1 0.0239669
"1:316" "P41" 3891011 "Run3" 10 "25%" "0" 0 17 0 1 0.0317328
